Date,Site ID (new),Chl RFU_mean,Chl RFU_std,Chl ug/L_mean,DO mg/L_mean,DO mg/L_min,DO mg/L_max,DO %_mean,Temp °C_mean,pH_mean,BGA-PC RFU_mean,DO_diel,DO_sat_anomaly,Chl_RFU_night,Sample Site,Chl_from_algae,log_cells,log_biovolume,share_Cyanobacteria,share_Bacillariophyta,Site Code,"NH3-ISE (mg/L), lo-level",NO3+NO2 (mg/L),OP-Phos (mg/L),"log_NH3-ISE (mg/L), lo-level",log_NO3+NO2 (mg/L),log_OP-Phos (mg/L),DO_diel_lag1,DO_diel_lag3,DO_diel_lag7,DO_sat_anomaly_lag1,DO_sat_anomaly_lag3,DO_sat_anomaly_lag7,Temp °C_mean_lag1,Temp °C_mean_lag3,Temp °C_mean_lag7,day_of_year,sin_doy,cos_doy,Chl_proxy,Chl_RFU_best,has_anchor,days_since_anchor,w_RFU,w_proxy,Chl_fused,NPQ_flag,YSI_proxy_ratio,low_bias_flag,DO_Chl_mismatch,anchor_error,anchor_disagree,any_QC_flag,DO mg/L_mean_interp,DO mg/L_mean_is_measured,DO %_mean_interp,DO %_mean_is_measured,Temp °C_mean_interp,Temp °C_mean_is_measured,pH_mean_interp,pH_mean_is_measured,DO_diel_interp,DO_diel_is_measured,DO_sat_anomaly_interp,DO_sat_anomaly_is_measured,DO_diel_interp_lag1,DO_sat_anomaly_interp_lag1,DO_diel_interp_lag3,DO_sat_anomaly_interp_lag3,DO_diel_interp_lag7,DO_sat_anomaly_interp_lag7,Chl_continuous,data_quality,Chl_continuous_lower,Chl_continuous_upper
2013-01-01,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017213356155834685,0.9998518392091162,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-02,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.03442161162274574,0.9994074007397048,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-03,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.051619667223253764,0.998666816288476,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-04,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.06880242680231986,0.9976303053065857,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-05,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.08596479873744647,0.9962981749346078,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-06,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.10310169744743485,0.9946708199115211,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-07,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.1202080448993527,0.9927487224577402,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-08,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.13727877211326478,0.9905324521322229,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-09,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.15430882066428117,0.9880226656636976,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-10,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.1712931441814776,0.9852201067560606,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-11,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.1882267098432442,0.9821256058680006,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-12,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.2051044998686192,0.9787400799669153,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-13,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.22192151300416552,0.9750645322571948,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-14,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.2386727660059501,0.9711000518829505,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-15,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.255353295116187,0.9668478136052775,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-16,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.2719581575341055,0.9623090774541486,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-17,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.288482432880609,0.9574851883550393,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-18,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.30492122465628907,0.9523775757303974,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-19,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.3212696616923644,0.9469877530760753,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-20,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.3375228995941133,0.9413173175128471,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-21,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.3536761221763716,0.9353679493131483,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-22,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.3697245428906731,0.9291414114031743,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-23,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.38566340624360707,0.9226395488404876,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-24,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.401487989205973,0.9158642882672872,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-25,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.4171936026123168,0.9088176373395029,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-26,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.4327755925504312,0.901501684131884,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-27,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.4482293417404106,0.893918596519257,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-28,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.4635502709028509,0.886070621534138,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-29,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.47873384011578846,0.8779600847008882,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-30,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.4937755501599772,0.869589389346611,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-01-31,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.5086709438521044,0.8609610158889943,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-01,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.5234156073655503,0.8520775211013093,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-02,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.5380051715382996,0.8429415373547828,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-03,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.5524353131676196,0.8335557718385699,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-04,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.5667017562911176,0.8239230057575542,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-05,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0.5808002734538009,0.8140460935082178,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-06,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.5947266869607634,0.8039279618328213,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-07,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0.6084768701151261,0.7935716089521474,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-08,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.6220467484408675,0.7829801036770629,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-09,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.6354323008901774,0.7721565844991642,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-10,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.6486295610349814,0.7611042586607747,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-11,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.6616346182422783,0.7498264012045686,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-12,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.6744436188329455,0.7383263540031065,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-13,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.6870527672236669,0.7266075247685656,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-14,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.6994583270516471,0.7146733860429609,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-15,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.7116566222817746,0.702527474169157,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-16,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.7236440382959124,0.6901733882429719,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-17,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0.7354170229639855,0.6776147890466889,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-18,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.7469720876965552,0.6648553979642865,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-19,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.7583058084785625,0.6518989958787126,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-20,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.7694148268839378,0.6387494220515272,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-21,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0.7802958510707755,0.6254105729852463,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-22,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0.7909456567567772,0.6118864012687243,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-23,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.8013610881746766,0.5981809144059164,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-24,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.8115390590073611,0.5842981736283683,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-25,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0.8214765533024142,0.5702422926917871,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-26,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0.8311706263658079,0.5560174366570446,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-27,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.8406184056344782,0.5416278206559814,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-02-28,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0.8498170915275278,0.5270777086423722,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-01,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.8587639582758029,0.5123714121284237,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-02,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.8674563547295968,0.49751328890718066,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-03,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0.8758917051442429,0.48250774176121847,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-04,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.8840675099433636,0.46735921715800227,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-05,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0.8919813464595485,0.45207220393230435,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-06,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0.8996308696522433,0.43665123195606403,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-07,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.9070138128026359,0.4211008707960896,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-08,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0.9141279881853337,0.40542572835999735,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-09,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0.9209712877166346,0.38963044953078796,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-10,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0.9275416835791966,0.37371971479046906,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-11,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0.9338372288229252,0.35769823883312546,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-12,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.9398560579418954,0.3415707691678556,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-13,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0.9455963874271426,0.3253420847119801,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-14,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.9510565162951535,0.30901699437494745,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-15,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0.9562348265919056,0.29260033563334836,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-16,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0.9611297838723007,0.27609697309746883,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-17,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0.9657399376548549,0.2595117970697999,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-18,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.970063921851507,0.2428497220959356,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-19,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.9741004551724205,0.22611568550828828,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-20,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0.9778483415056568,0.20931464596304847,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-21,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.9813064702716093,0.19245158197082998,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-22,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0.9844738167520922,0.1755314904214282,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-23,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0.9873494423939864,0.15855938510313478,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-24,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.989932495087353,0.141540295217043,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-25,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0.9922222094179323,0.12447926388678915,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-26,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.994217906893952,0.10738134666416309,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-27,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.995918996147179,0.09025161003104117,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-28,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.9973249731081555,0.07309512989807777,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-29,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.9984354211555643,0.055916990100603484,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-30,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.9992500112396835,0.03872228089217446,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-03-31,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.9997685019798909,0.021516097436222254,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-01,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0.9999907397361901,0.004303538296244289,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-02,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.9999166586547379,-0.01291029607500882,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-03,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0.9995462806873573,-0.030120304846908114,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-04,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0.9988797155850336,-0.04732138832243185,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-05,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.9979171608653922,-0.06450844944931623,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-06,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0.9966589017541702,-0.08167639533042241,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-07,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.9951053111006976,-0.09882013873287143,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-08,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0.9932568492674143,-0.11593459959550041,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-09,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.9911140639934547,-0.1330147065341959,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
2013-04-10,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.9886775902323405,-0.1500553983446526,,,,,,,,,,,,,,,,False,,False,,False,,False,,False,,False,,,,,,,4.12763909119387,0.0,2.063819545596935,6.191458636790804
