datetime,chlorophyll_ugL,sensor,method
2014-07-05,24.213316097690285,MODIS-Terra,Green Red Ratio
2014-07-06,108.98773783742358,MODIS-Terra,Green Red Ratio
2014-07-07,208.84326977095523,MODIS-Terra,Green Red Ratio
2014-07-09,84.21304034200794,MODIS-Terra,Green Red Ratio
2014-07-10,52.200278367006554,MODIS-Terra,Green Red Ratio
2014-07-12,38.98299742244057,MODIS-Terra,Green Red Ratio
2014-07-14,28.72575286568691,MODIS-Terra,Green Red Ratio
2014-07-15,118.11099836419025,MODIS-Terra,Green Red Ratio
2014-07-16,97.9431620105449,MODIS-Terra,Green Red Ratio
2014-07-17,44.75235643110626,MODIS-Terra,Green Red Ratio
2014-07-18,84.8152237153491,MODIS-Terra,Green Red Ratio
2014-07-19,26.619836618015846,MODIS-Terra,Green Red Ratio
2014-07-25,102.57009467298549,MODIS-Terra,Green Red Ratio
2014-07-26,45.84778244057099,MODIS-Terra,Green Red Ratio
2014-07-28,90.11946014556518,MODIS-Terra,Green Red Ratio
2014-07-29,79.75439024653146,MODIS-Terra,Green Red Ratio
2014-07-30,28.133161989819712,MODIS-Terra,Green Red Ratio
2014-07-31,69.53186764569963,MODIS-Terra,Green Red Ratio
2014-08-01,63.958702508603345,MODIS-Terra,Green Red Ratio
2014-08-02,70.17154573662246,MODIS-Terra,Green Red Ratio
2014-08-03,81.73135926205144,MODIS-Terra,Green Red Ratio
2014-08-04,32.23380748340996,MODIS-Terra,Green Red Ratio
2014-08-05,310.21760446347434,MODIS-Terra,Green Red Ratio
2014-08-06,19.571896809607722,MODIS-Terra,Green Red Ratio
2014-08-07,86.1885293468273,MODIS-Terra,Green Red Ratio
2014-08-08,49.00044316410753,MODIS-Terra,Green Red Ratio
2014-08-09,70.54276556675117,MODIS-Terra,Green Red Ratio
2014-08-10,71.46523137196874,MODIS-Terra,Green Red Ratio
2014-08-16,46.41524096447892,MODIS-Terra,Green Red Ratio
2014-08-17,83.54588434790003,MODIS-Terra,Green Red Ratio
2014-08-18,70.76349175715204,MODIS-Terra,Green Red Ratio
2014-08-19,26.813292248053912,MODIS-Terra,Green Red Ratio
2014-08-22,59.81980975610438,MODIS-Terra,Green Red Ratio
2014-08-26,179.84009172223364,MODIS-Terra,Green Red Ratio
2014-08-27,67.26864599502363,MODIS-Terra,Green Red Ratio
2014-08-28,84.4315198286371,MODIS-Terra,Green Red Ratio
2014-08-29,28.226173860653795,MODIS-Terra,Green Red Ratio
2014-09-01,78.43167252194539,MODIS-Terra,Green Red Ratio
2014-09-02,146.36418295545204,MODIS-Terra,Green Red Ratio
2014-09-03,62.807314329655505,MODIS-Terra,Green Red Ratio
2014-09-04,114.97666984366727,MODIS-Terra,Green Red Ratio
2014-09-05,44.32391844573904,MODIS-Terra,Green Red Ratio
2014-09-07,117.13911428374266,MODIS-Terra,Green Red Ratio
2014-09-08,58.87262845282349,MODIS-Terra,Green Red Ratio
2014-09-09,21.52761314125718,MODIS-Terra,Green Red Ratio
2014-09-10,114.24991934338246,MODIS-Terra,Green Red Ratio
2014-09-11,50.99516622716991,MODIS-Terra,Green Red Ratio
2014-09-12,59.50027688440663,MODIS-Terra,Green Red Ratio
2014-09-13,169.1013771179211,MODIS-Terra,Green Red Ratio
2014-09-14,50.09878947609384,MODIS-Terra,Green Red Ratio
2014-09-16,149.32899495646757,MODIS-Terra,Green Red Ratio
2014-09-19,49.21816894936836,MODIS-Terra,Green Red Ratio
2014-09-20,92.44612392626321,MODIS-Terra,Green Red Ratio
2014-09-27,83.90637928535716,MODIS-Terra,Green Red Ratio
2014-09-28,71.74129368007758,MODIS-Terra,Green Red Ratio
2014-09-29,69.1607329660584,MODIS-Terra,Green Red Ratio
2014-10-01,64.71289786084029,MODIS-Terra,Green Red Ratio
2014-10-02,136.80591187075743,MODIS-Terra,Green Red Ratio
2014-10-03,64.78926235308236,MODIS-Terra,Green Red Ratio
2014-10-04,167.1576376091609,MODIS-Terra,Green Red Ratio
2014-10-05,44.75235643110626,MODIS-Terra,Green Red Ratio
2014-10-06,95.03016277701943,MODIS-Terra,Green Red Ratio
2014-10-07,27.50334250359891,MODIS-Terra,Green Red Ratio
2014-10-09,55.53989063014286,MODIS-Terra,Green Red Ratio
2014-10-19,46.11368031338439,MODIS-Terra,Green Red Ratio
2014-10-27,13.334135973350435,MODIS-Terra,Green Red Ratio
2014-11-10,265.3349797035631,MODIS-Terra,Green Red Ratio
2014-11-11,16.652589208637078,MODIS-Terra,Green Red Ratio
2014-11-12,21.13747656982998,MODIS-Terra,Green Red Ratio
2014-11-15,12.31327821130692,MODIS-Terra,Green Red Ratio
2014-11-16,11.229660916961128,MODIS-Terra,Green Red Ratio
2014-11-17,10.69557201910657,MODIS-Terra,Green Red Ratio
2014-11-30,14.1909234404011,MODIS-Terra,Green Red Ratio
2014-12-03,11.252507199626287,MODIS-Terra,Green Red Ratio
2014-12-14,15.820185189854023,MODIS-Terra,Green Red Ratio
2014-12-31,14.875724048899631,MODIS-Terra,Green Red Ratio
2015-01-01,14.818469814976664,MODIS-Terra,Green Red Ratio
2015-01-02,13.505338404038973,MODIS-Terra,Green Red Ratio
2015-01-07,19.407095618807194,MODIS-Terra,Green Red Ratio
2015-01-08,10.131076251766617,MODIS-Terra,Green Red Ratio
2015-01-13,8.612922723230058,MODIS-Terra,Green Red Ratio
2015-01-29,10.388343961492165,MODIS-Terra,Green Red Ratio
2015-01-30,23.228872161504743,MODIS-Terra,Green Red Ratio
2015-01-31,14.016308657688592,MODIS-Terra,Green Red Ratio
2015-02-14,12.125087186188425,MODIS-Terra,Green Red Ratio
2015-02-16,41.51444314160701,MODIS-Terra,Green Red Ratio
2015-02-22,17.95287839372641,MODIS-Terra,Green Red Ratio
2015-02-23,32.185229990365926,MODIS-Terra,Green Red Ratio
2015-02-28,25.59079770748632,MODIS-Terra,Green Red Ratio
2015-03-01,31.922843901670095,MODIS-Terra,Green Red Ratio
2015-03-02,26.7952264939604,MODIS-Terra,Green Red Ratio
2015-03-03,28.9775248081396,MODIS-Terra,Green Red Ratio
2015-03-04,26.409484021357617,MODIS-Terra,Green Red Ratio
2015-03-07,24.18855574617755,MODIS-Terra,Green Red Ratio
2015-03-08,24.253138679055645,MODIS-Terra,Green Red Ratio
2015-03-09,25.093158024246296,MODIS-Terra,Green Red Ratio
2015-03-18,41.38900549490176,MODIS-Terra,Green Red Ratio
2015-03-26,28.58440350086679,MODIS-Terra,Green Red Ratio
2015-03-27,31.695351841495377,MODIS-Terra,Green Red Ratio
2015-03-29,15.487602419093625,MODIS-Terra,Green Red Ratio
2015-04-09,35.139181540165744,MODIS-Terra,Green Red Ratio
2015-04-12,22.496478397882992,MODIS-Terra,Green Red Ratio
2015-04-16,43.60344924052962,MODIS-Terra,Green Red Ratio
2015-04-17,27.532077548034703,MODIS-Terra,Green Red Ratio
2015-04-18,27.51497433161471,MODIS-Terra,Green Red Ratio
2015-04-20,23.606105708966243,MODIS-Terra,Green Red Ratio
2015-04-22,24.47233107385385,MODIS-Terra,Green Red Ratio
2015-04-27,40.9333650994259,MODIS-Terra,Green Red Ratio
2015-04-30,19.875722972911724,MODIS-Terra,Green Red Ratio
2015-05-02,33.94479354759782,MODIS-Terra,Green Red Ratio
2015-05-03,20.99819604622865,MODIS-Terra,Green Red Ratio
2015-05-04,22.55915402957044,MODIS-Terra,Green Red Ratio
2015-05-07,48.10270441457696,MODIS-Terra,Green Red Ratio
2015-05-08,22.889425125450344,MODIS-Terra,Green Red Ratio
2015-05-09,37.46574784157393,MODIS-Terra,Green Red Ratio
2015-05-18,27.225779572880914,MODIS-Terra,Green Red Ratio
2015-05-25,19.8541195686055,MODIS-Terra,Green Red Ratio
2015-05-26,29.21663957254093,MODIS-Terra,Green Red Ratio
2015-05-27,43.55601400278182,MODIS-Terra,Green Red Ratio
2015-05-28,21.068078340822375,MODIS-Terra,Green Red Ratio
2015-05-29,25.915028827947655,MODIS-Terra,Green Red Ratio
2015-05-30,19.286348979099188,MODIS-Terra,Green Red Ratio
2015-06-04,16.855820687620955,MODIS-Terra,Green Red Ratio
2015-06-05,37.67038292658622,MODIS-Terra,Green Red Ratio
2015-06-06,9.459808517252993,MODIS-Terra,Green Red Ratio
2015-06-07,24.73971701643277,MODIS-Terra,Green Red Ratio
2015-06-08,36.64651651570283,MODIS-Terra,Green Red Ratio
2015-06-10,31.084297490956864,MODIS-Terra,Green Red Ratio
2015-06-11,31.374593283909903,MODIS-Terra,Green Red Ratio
2015-06-12,26.139144102264513,MODIS-Terra,Green Red Ratio
2015-06-13,9.485164034489074,MODIS-Terra,Green Red Ratio
2015-06-14,36.798973573455626,MODIS-Terra,Green Red Ratio
2015-06-16,25.430476960921794,MODIS-Terra,Green Red Ratio
2015-06-17,44.40737801291188,MODIS-Terra,Green Red Ratio
2015-06-18,26.300120273660752,MODIS-Terra,Green Red Ratio
2015-06-22,28.252686701075255,MODIS-Terra,Green Red Ratio
2015-06-24,21.771807577753762,MODIS-Terra,Green Red Ratio
2015-06-25,36.83123235717228,MODIS-Terra,Green Red Ratio
2015-06-26,33.11861720528755,MODIS-Terra,Green Red Ratio
2015-06-29,13.26210135655117,MODIS-Terra,Green Red Ratio
2015-06-30,39.82307484573321,MODIS-Terra,Green Red Ratio
2015-07-01,16.472274735278027,MODIS-Terra,Green Red Ratio
2015-07-02,30.660851491288042,MODIS-Terra,Green Red Ratio
2015-07-03,34.48270418209602,MODIS-Terra,Green Red Ratio
2015-07-05,15.217206097950188,MODIS-Terra,Green Red Ratio
2015-07-06,22.642347607563934,MODIS-Terra,Green Red Ratio
2015-07-08,11.288801800815534,MODIS-Terra,Green Red Ratio
2015-07-14,38.45277795153109,MODIS-Terra,Green Red Ratio
2015-07-15,12.809959620682353,MODIS-Terra,Green Red Ratio
2015-07-16,23.709424340998993,MODIS-Terra,Green Red Ratio
2015-07-17,20.161120009023772,MODIS-Terra,Green Red Ratio
2015-07-18,24.099440677125056,MODIS-Terra,Green Red Ratio
2015-07-19,33.61981841568063,MODIS-Terra,Green Red Ratio
2015-07-20,20.736244045387355,MODIS-Terra,Green Red Ratio
2015-07-21,21.03377078154384,MODIS-Terra,Green Red Ratio
2015-07-22,19.012096298347338,MODIS-Terra,Green Red Ratio
2015-07-23,24.4306238751129,MODIS-Terra,Green Red Ratio
2015-07-24,13.394856456394395,MODIS-Terra,Green Red Ratio
2015-07-28,32.033798850065736,MODIS-Terra,Green Red Ratio
2015-07-29,20.756755708193225,MODIS-Terra,Green Red Ratio
2015-07-30,18.651103286430644,MODIS-Terra,Green Red Ratio
2015-07-31,58.812681805290005,MODIS-Terra,Green Red Ratio
2015-08-04,21.50981908467232,MODIS-Terra,Green Red Ratio
2015-08-05,26.307005590335486,MODIS-Terra,Green Red Ratio
2015-08-06,46.616402284862545,MODIS-Terra,Green Red Ratio
2015-08-07,21.006442769511636,MODIS-Terra,Green Red Ratio
2015-08-08,14.811822232820457,MODIS-Terra,Green Red Ratio
2015-08-11,54.21737383605352,MODIS-Terra,Green Red Ratio
2015-08-12,21.635871115936656,MODIS-Terra,Green Red Ratio
2015-08-13,14.76457964761871,MODIS-Terra,Green Red Ratio
2015-08-15,19.466883167248504,MODIS-Terra,Green Red Ratio
2015-08-16,55.44181010168079,MODIS-Terra,Green Red Ratio
2015-08-17,19.40817528961234,MODIS-Terra,Green Red Ratio
2015-08-18,27.57137851601151,MODIS-Terra,Green Red Ratio
2015-08-19,27.657799126682004,MODIS-Terra,Green Red Ratio
2015-08-20,21.14811055246777,MODIS-Terra,Green Red Ratio
2015-08-21,19.540262342347873,MODIS-Terra,Green Red Ratio
2015-08-22,15.64934582259707,MODIS-Terra,Green Red Ratio
2015-08-25,13.365553091753393,MODIS-Terra,Green Red Ratio
2015-08-26,58.89465544632291,MODIS-Terra,Green Red Ratio
2015-08-27,36.565091220431405,MODIS-Terra,Green Red Ratio
2015-08-31,79.37496310408815,MODIS-Terra,Green Red Ratio
2015-09-01,25.649045205776183,MODIS-Terra,Green Red Ratio
2015-09-03,17.30221629605194,MODIS-Terra,Green Red Ratio
2015-09-07,18.889886926609122,MODIS-Terra,Green Red Ratio
2015-09-08,30.393245770682114,MODIS-Terra,Green Red Ratio
2015-09-09,19.187275400620127,MODIS-Terra,Green Red Ratio
2015-09-10,23.946692991472684,MODIS-Terra,Green Red Ratio
2015-09-11,30.409228051489308,MODIS-Terra,Green Red Ratio
2015-09-12,20.45288501808097,MODIS-Terra,Green Red Ratio
2015-09-18,23.0554200313112,MODIS-Terra,Green Red Ratio
2015-09-19,25.920258964803907,MODIS-Terra,Green Red Ratio
2015-09-20,28.536813217510943,MODIS-Terra,Green Red Ratio
2015-09-21,73.02810766980319,MODIS-Terra,Green Red Ratio
2015-09-23,26.644824694881233,MODIS-Terra,Green Red Ratio
2015-09-25,19.292765071238193,MODIS-Terra,Green Red Ratio
2015-09-27,40.137931565954496,MODIS-Terra,Green Red Ratio
2015-09-28,30.409228051489308,MODIS-Terra,Green Red Ratio
2015-09-29,26.587343560901047,MODIS-Terra,Green Red Ratio
2015-09-30,15.80958841774217,MODIS-Terra,Green Red Ratio
2015-10-01,24.074451280757383,MODIS-Terra,Green Red Ratio
2015-10-02,18.633949427785765,MODIS-Terra,Green Red Ratio
2015-10-04,22.623748445354984,MODIS-Terra,Green Red Ratio
2015-10-05,35.33862573539327,MODIS-Terra,Green Red Ratio
2015-10-11,26.61289446919516,MODIS-Terra,Green Red Ratio
2015-10-12,72.1923694312679,MODIS-Terra,Green Red Ratio
2015-10-13,45.55128263868999,MODIS-Terra,Green Red Ratio
2015-10-14,44.75235643110626,MODIS-Terra,Green Red Ratio
2015-10-20,15.992889560909578,MODIS-Terra,Green Red Ratio
2015-10-22,24.755376554273465,MODIS-Terra,Green Red Ratio
2015-11-06,8.584370825161328,MODIS-Terra,Green Red Ratio
2015-11-20,10.63863005188729,MODIS-Terra,Green Red Ratio
2015-11-21,12.831378667010352,MODIS-Terra,Green Red Ratio
2015-11-23,26.53460702256298,MODIS-Terra,Green Red Ratio
2015-11-25,13.092116996158415,MODIS-Terra,Green Red Ratio
2015-11-26,11.259729455754117,MODIS-Terra,Green Red Ratio
2015-11-27,10.493452456305766,MODIS-Terra,Green Red Ratio
2015-11-28,12.17472529719423,MODIS-Terra,Green Red Ratio
2015-11-29,12.668864806046464,MODIS-Terra,Green Red Ratio
2015-12-01,12.653317811809472,MODIS-Terra,Green Red Ratio
2015-12-31,9.644372361429788,MODIS-Terra,Green Red Ratio
2016-01-01,10.642000545687624,MODIS-Terra,Green Red Ratio
2016-01-10,10.826995768568459,MODIS-Terra,Green Red Ratio
2016-01-25,12.221590233629954,MODIS-Terra,Green Red Ratio
2016-02-07,17.258478193665567,MODIS-Terra,Green Red Ratio
2016-02-08,12.872958702715254,MODIS-Terra,Green Red Ratio
2016-02-09,16.408606561646252,MODIS-Terra,Green Red Ratio
2016-03-17,79.77028092130391,MODIS-Terra,Green Red Ratio
2016-03-19,51.796039307117354,MODIS-Terra,Green Red Ratio
2016-03-29,57.66473642078945,MODIS-Terra,Green Red Ratio
2016-03-30,282.1853051153142,MODIS-Terra,Green Red Ratio
2016-03-31,64.30467178965792,MODIS-Terra,Green Red Ratio
2016-04-01,102.52783068945014,MODIS-Terra,Green Red Ratio
2016-04-02,54.83227833992663,MODIS-Terra,Green Red Ratio
2016-04-06,47.18540715138619,MODIS-Terra,Green Red Ratio
2016-04-07,81.94538409003107,MODIS-Terra,Green Red Ratio
2016-04-08,90.90509803808769,MODIS-Terra,Green Red Ratio
2016-04-09,26.690691227750477,MODIS-Terra,Green Red Ratio
2016-04-10,114.61556778660785,MODIS-Terra,Green Red Ratio
2016-04-11,46.494190089481194,MODIS-Terra,Green Red Ratio
2016-04-16,202.34019990748283,MODIS-Terra,Green Red Ratio
2016-04-17,39.35795521526377,MODIS-Terra,Green Red Ratio
2016-04-18,29.188662869592147,MODIS-Terra,Green Red Ratio
2016-04-19,106.4205132752156,MODIS-Terra,Green Red Ratio
2016-04-20,55.86974561356626,MODIS-Terra,Green Red Ratio
2016-04-30,66.8833112257773,MODIS-Terra,Green Red Ratio
2016-05-01,85.22559902337703,MODIS-Terra,Green Red Ratio
2016-05-02,100.25423456016476,MODIS-Terra,Green Red Ratio
2016-05-07,25.047112644374604,MODIS-Terra,Green Red Ratio
2016-05-09,38.99399565307749,MODIS-Terra,Green Red Ratio
2016-05-11,57.64013958492805,MODIS-Terra,Green Red Ratio
2016-05-12,34.42745925946933,MODIS-Terra,Green Red Ratio
2016-05-17,48.178936543917246,MODIS-Terra,Green Red Ratio
2016-05-18,57.24312940114952,MODIS-Terra,Green Red Ratio
2016-05-28,55.873169771836885,MODIS-Terra,Green Red Ratio
2016-05-29,60.24756411202427,MODIS-Terra,Green Red Ratio
2016-05-30,26.07500445223019,MODIS-Terra,Green Red Ratio
2016-05-31,37.80606548576977,MODIS-Terra,Green Red Ratio
2016-06-03,65.83163432740943,MODIS-Terra,Green Red Ratio
2016-06-04,29.259029208247288,MODIS-Terra,Green Red Ratio
2016-06-05,59.02615910128018,MODIS-Terra,Green Red Ratio
2016-06-06,27.28642187363168,MODIS-Terra,Green Red Ratio
2016-06-07,26.595804222183293,MODIS-Terra,Green Red Ratio
2016-06-12,76.17199549301837,MODIS-Terra,Green Red Ratio
2016-06-20,83.73437344081809,MODIS-Terra,Green Red Ratio
2016-06-21,81.16353236703583,MODIS-Terra,Green Red Ratio
2016-06-22,23.35285474291004,MODIS-Terra,Green Red Ratio
2016-06-25,86.835974725472,MODIS-Terra,Green Red Ratio
2016-06-26,68.38207360842631,MODIS-Terra,Green Red Ratio
2016-06-27,119.84190853377437,MODIS-Terra,Green Red Ratio
2016-06-28,137.36179039027996,MODIS-Terra,Green Red Ratio
2016-06-29,63.906162743051674,MODIS-Terra,Green Red Ratio
2016-06-30,211.3124824220702,MODIS-Terra,Green Red Ratio
2016-07-02,147.61414444428218,MODIS-Terra,Green Red Ratio
2016-07-03,30.89355540802123,MODIS-Terra,Green Red Ratio
2016-07-04,143.53741274870387,MODIS-Terra,Green Red Ratio
2016-07-05,150.58808440328238,MODIS-Terra,Green Red Ratio
2016-07-13,139.52251453968861,MODIS-Terra,Green Red Ratio
2016-07-14,166.57997600494446,MODIS-Terra,Green Red Ratio
2016-07-15,46.474267525435216,MODIS-Terra,Green Red Ratio
2016-07-16,200.11304931097735,MODIS-Terra,Green Red Ratio
2016-07-17,91.40410369425122,MODIS-Terra,Green Red Ratio
2016-07-20,113.26848467467183,MODIS-Terra,Green Red Ratio
2016-07-21,75.96464596644553,MODIS-Terra,Green Red Ratio
2016-07-23,121.43311269294763,MODIS-Terra,Green Red Ratio
2016-07-24,25.105328121444135,MODIS-Terra,Green Red Ratio
2016-07-25,61.67529715570998,MODIS-Terra,Green Red Ratio
2016-07-26,76.17199549301837,MODIS-Terra,Green Red Ratio
2016-07-27,53.79395990040588,MODIS-Terra,Green Red Ratio
2016-07-28,122.83871435536646,MODIS-Terra,Green Red Ratio
2016-07-29,55.38372005023114,MODIS-Terra,Green Red Ratio
2016-07-30,167.20149985496653,MODIS-Terra,Green Red Ratio
2016-07-31,44.16182062583764,MODIS-Terra,Green Red Ratio
2016-08-01,322.48838886784097,MODIS-Terra,Green Red Ratio
2016-08-03,64.78926235308236,MODIS-Terra,Green Red Ratio
2016-08-04,79.07275550268561,MODIS-Terra,Green Red Ratio
2016-08-05,64.40740113460265,MODIS-Terra,Green Red Ratio
2016-08-06,56.278413363180796,MODIS-Terra,Green Red Ratio
2016-08-10,43.042511290627765,MODIS-Terra,Green Red Ratio
2016-08-11,53.89682823141143,MODIS-Terra,Green Red Ratio
2016-08-12,70.88463429046011,MODIS-Terra,Green Red Ratio
2016-08-13,23.02431504076067,MODIS-Terra,Green Red Ratio
2016-08-14,60.11891762770749,MODIS-Terra,Green Red Ratio
2016-08-15,66.68428017806987,MODIS-Terra,Green Red Ratio
2016-08-16,70.68247874313847,MODIS-Terra,Green Red Ratio
2016-08-17,97.34588951520475,MODIS-Terra,Green Red Ratio
2016-08-18,86.69493524210537,MODIS-Terra,Green Red Ratio
2016-08-19,23.145075657240398,MODIS-Terra,Green Red Ratio
2016-08-20,63.47328512061902,MODIS-Terra,Green Red Ratio
2016-08-21,49.57888707672081,MODIS-Terra,Green Red Ratio
2016-08-22,16.328634670430453,MODIS-Terra,Green Red Ratio
2016-08-23,85.79709099893127,MODIS-Terra,Green Red Ratio
2016-08-24,99.98985836037814,MODIS-Terra,Green Red Ratio
2016-08-25,32.22509432817279,MODIS-Terra,Green Red Ratio
2016-08-26,42.31461897084365,MODIS-Terra,Green Red Ratio
2016-08-27,57.843182834629644,MODIS-Terra,Green Red Ratio
2016-08-28,125.75435435914044,MODIS-Terra,Green Red Ratio
2016-08-29,276.13630657481866,MODIS-Terra,Green Red Ratio
2016-08-31,53.56202854660007,MODIS-Terra,Green Red Ratio
2016-09-05,152.78355814250725,MODIS-Terra,Green Red Ratio
2016-09-08,98.73362375683581,MODIS-Terra,Green Red Ratio
2016-09-09,140.416812973919,MODIS-Terra,Green Red Ratio
2016-09-10,98.98928604722524,MODIS-Terra,Green Red Ratio
2016-09-11,41.859693583260466,MODIS-Terra,Green Red Ratio
2016-09-12,51.364599592082556,MODIS-Terra,Green Red Ratio
2016-09-13,43.040840641116546,MODIS-Terra,Green Red Ratio
2016-09-14,89.46268674634712,MODIS-Terra,Green Red Ratio
2016-09-15,45.0466969003492,MODIS-Terra,Green Red Ratio
2016-09-16,29.568016511819962,MODIS-Terra,Green Red Ratio
2016-09-20,28.40871855324055,MODIS-Terra,Green Red Ratio
2016-09-21,140.99502528898515,MODIS-Terra,Green Red Ratio
2016-09-24,80.17341401508003,MODIS-Terra,Green Red Ratio
2016-09-25,94.10918694656347,MODIS-Terra,Green Red Ratio
2016-09-26,61.199421298978045,MODIS-Terra,Green Red Ratio
2016-09-27,49.57888707672081,MODIS-Terra,Green Red Ratio
2016-09-28,115.04939524289134,MODIS-Terra,Green Red Ratio
2016-09-30,89.85306805304604,MODIS-Terra,Green Red Ratio
2016-10-11,94.7089743479816,MODIS-Terra,Green Red Ratio
2016-10-12,40.76135334123985,MODIS-Terra,Green Red Ratio
2016-10-22,38.13997757561199,MODIS-Terra,Green Red Ratio
2016-11-04,13.543336622974062,MODIS-Terra,Green Red Ratio
2016-11-08,25.90350924200789,MODIS-Terra,Green Red Ratio
2016-11-10,79.03529756365239,MODIS-Terra,Green Red Ratio
2016-12-21,12.78299408609033,MODIS-Terra,Green Red Ratio
2016-12-29,12.04294602670192,MODIS-Terra,Green Red Ratio
2017-02-13,22.99509617203726,MODIS-Terra,Green Red Ratio
2017-02-17,22.89102834560518,MODIS-Terra,Green Red Ratio
2017-02-25,40.84033893987965,MODIS-Terra,Green Red Ratio
2017-03-02,17.137061264137536,MODIS-Terra,Green Red Ratio
2017-03-19,83.11069599552275,MODIS-Terra,Green Red Ratio
2017-04-03,114.78507574067844,MODIS-Terra,Green Red Ratio
2017-04-15,45.65149462525859,MODIS-Terra,Green Red Ratio
2017-04-21,71.56953429761778,MODIS-Terra,Green Red Ratio
2017-04-29,63.60701769937452,MODIS-Terra,Green Red Ratio
2017-05-03,385.0630778181218,MODIS-Terra,Green Red Ratio
2017-05-07,135.61626362080727,MODIS-Terra,Green Red Ratio
2017-05-08,51.583380885521585,MODIS-Terra,Green Red Ratio
2017-05-09,54.05109107341378,MODIS-Terra,Green Red Ratio
2017-05-10,40.137931565954496,MODIS-Terra,Green Red Ratio
2017-05-19,74.10199949047569,MODIS-Terra,Green Red Ratio
2017-05-20,45.27407807229322,MODIS-Terra,Green Red Ratio
2017-05-21,74.64087607690206,MODIS-Terra,Green Red Ratio
2017-05-23,143.81251598244705,MODIS-Terra,Green Red Ratio
2017-05-24,43.12679607473816,MODIS-Terra,Green Red Ratio
2017-05-25,118.82392535095595,MODIS-Terra,Green Red Ratio
2017-05-26,137.93391003957066,MODIS-Terra,Green Red Ratio
2017-05-27,159.48774868381915,MODIS-Terra,Green Red Ratio
2017-05-28,70.07506211591215,MODIS-Terra,Green Red Ratio
2017-05-29,51.29626568364359,MODIS-Terra,Green Red Ratio
2017-05-31,24.777363362053045,MODIS-Terra,Green Red Ratio
2017-06-17,115.65124435068006,MODIS-Terra,Green Red Ratio
2017-06-18,14.67123711052487,MODIS-Terra,Green Red Ratio
2017-06-19,79.96025069127427,MODIS-Terra,Green Red Ratio
2017-06-20,19.12484354166683,MODIS-Terra,Green Red Ratio
2017-06-21,50.23780262136363,MODIS-Terra,Green Red Ratio
2017-06-22,89.78466099802243,MODIS-Terra,Green Red Ratio
2017-06-23,86.5697826480365,MODIS-Terra,Green Red Ratio
2017-06-24,113.06553937064264,MODIS-Terra,Green Red Ratio
2017-06-25,67.96695917225087,MODIS-Terra,Green Red Ratio
2017-06-26,58.011624139523924,MODIS-Terra,Green Red Ratio
2017-06-27,16.7998212511073,MODIS-Terra,Green Red Ratio
2017-06-28,77.22370829925647,MODIS-Terra,Green Red Ratio
2017-06-29,92.66272564257365,MODIS-Terra,Green Red Ratio
2017-06-30,87.53585589823844,MODIS-Terra,Green Red Ratio
2017-07-01,68.09924533957397,MODIS-Terra,Green Red Ratio
2017-07-02,40.71401367207112,MODIS-Terra,Green Red Ratio
2017-07-03,120.73564228007262,MODIS-Terra,Green Red Ratio
2017-07-05,68.01249023210195,MODIS-Terra,Green Red Ratio
2017-07-06,22.958786691689465,MODIS-Terra,Green Red Ratio
2017-07-07,271.34577975655077,MODIS-Terra,Green Red Ratio
2017-07-08,77.22370829925647,MODIS-Terra,Green Red Ratio
2017-07-09,82.31463542166186,MODIS-Terra,Green Red Ratio
2017-07-10,61.76013415015808,MODIS-Terra,Green Red Ratio
2017-07-11,19.74895707535489,MODIS-Terra,Green Red Ratio
2017-07-12,100.25423456016476,MODIS-Terra,Green Red Ratio
2017-07-13,68.09387157351732,MODIS-Terra,Green Red Ratio
2017-07-14,77.48148043591524,MODIS-Terra,Green Red Ratio
2017-07-15,51.155007107234574,MODIS-Terra,Green Red Ratio
2017-07-16,91.27011518030831,MODIS-Terra,Green Red Ratio
2017-07-17,261.0268442060474,MODIS-Terra,Green Red Ratio
2017-07-18,47.36438682992939,MODIS-Terra,Green Red Ratio
2017-07-19,93.4837188559788,MODIS-Terra,Green Red Ratio
2017-07-20,89.98395299115879,MODIS-Terra,Green Red Ratio
2017-07-21,105.27839368158833,MODIS-Terra,Green Red Ratio
2017-07-22,51.97561930066028,MODIS-Terra,Green Red Ratio
2017-07-23,216.81995274373872,MODIS-Terra,Green Red Ratio
2017-07-24,104.96063430742511,MODIS-Terra,Green Red Ratio
2017-07-25,55.84283195455686,MODIS-Terra,Green Red Ratio
2017-07-26,76.96466230231412,MODIS-Terra,Green Red Ratio
2017-07-27,40.8917663688021,MODIS-Terra,Green Red Ratio
2017-07-28,97.75187038758182,MODIS-Terra,Green Red Ratio
2017-07-29,129.6948345884175,MODIS-Terra,Green Red Ratio
2017-07-30,108.8378831997754,MODIS-Terra,Green Red Ratio
2017-07-31,241.74648338864046,MODIS-Terra,Green Red Ratio
2017-08-01,118.65977493525426,MODIS-Terra,Green Red Ratio
2017-08-04,36.77186958960801,MODIS-Terra,Green Red Ratio
2017-08-05,29.1123751745839,MODIS-Terra,Green Red Ratio
2017-08-08,35.082404510050026,MODIS-Terra,Green Red Ratio
2017-08-09,52.71585474846823,MODIS-Terra,Green Red Ratio
2017-08-10,115.09082204526811,MODIS-Terra,Green Red Ratio
2017-08-11,36.193279857383516,MODIS-Terra,Green Red Ratio
2017-08-16,63.53338790101043,MODIS-Terra,Green Red Ratio
2017-08-17,101.22150881964,MODIS-Terra,Green Red Ratio
