datetime,chlorophyll_ugL,sensor,method
2014-05-07,49.98785596881162,MODIS-Aqua,Green Red Ratio
2014-05-11,49.79619850895728,MODIS-Aqua,Green Red Ratio
2014-05-13,36.93297438054979,MODIS-Aqua,Green Red Ratio
2014-05-14,49.83954307246139,MODIS-Aqua,Green Red Ratio
2014-05-16,42.56364550564288,MODIS-Aqua,Green Red Ratio
2014-05-20,21.10332637888061,MODIS-Aqua,Green Red Ratio
2014-05-21,94.68737000446004,MODIS-Aqua,Green Red Ratio
2014-05-22,55.04256183020647,MODIS-Aqua,Green Red Ratio
2014-05-29,67.16685893430174,MODIS-Aqua,Green Red Ratio
2014-05-30,76.5936629777705,MODIS-Aqua,Green Red Ratio
2014-05-31,50.417100746208234,MODIS-Aqua,Green Red Ratio
2014-06-01,26.985828314807357,MODIS-Aqua,Green Red Ratio
2014-06-02,58.40467682465151,MODIS-Aqua,Green Red Ratio
2014-06-04,73.58823169889607,MODIS-Aqua,Green Red Ratio
2014-06-05,36.18957847962665,MODIS-Aqua,Green Red Ratio
2014-06-06,64.32092885385246,MODIS-Aqua,Green Red Ratio
2014-06-07,35.67431628069652,MODIS-Aqua,Green Red Ratio
2014-06-08,47.44877500851663,MODIS-Aqua,Green Red Ratio
2014-06-09,51.26568683741738,MODIS-Aqua,Green Red Ratio
2014-06-10,15.833593187270809,MODIS-Aqua,Green Red Ratio
2014-06-19,93.79726233452254,MODIS-Aqua,Green Red Ratio
2014-06-22,48.13801162351045,MODIS-Aqua,Green Red Ratio
2014-06-30,394.4884610686302,MODIS-Aqua,Green Red Ratio
2014-07-01,292.1582102062648,MODIS-Aqua,Green Red Ratio
2014-07-03,28.18376739061494,MODIS-Aqua,Green Red Ratio
2014-07-05,48.62382228959064,MODIS-Aqua,Green Red Ratio
2014-07-06,150.8239038119847,MODIS-Aqua,Green Red Ratio
2014-07-07,71.27276072758558,MODIS-Aqua,Green Red Ratio
2014-07-09,129.92954205567463,MODIS-Aqua,Green Red Ratio
2014-07-10,157.64937958009094,MODIS-Aqua,Green Red Ratio
2014-07-12,32.54821278011992,MODIS-Aqua,Green Red Ratio
2014-07-14,23.525376481169197,MODIS-Aqua,Green Red Ratio
2014-07-15,120.53414639300584,MODIS-Aqua,Green Red Ratio
2014-07-16,146.5674091574336,MODIS-Aqua,Green Red Ratio
2014-07-17,295.12444606028527,MODIS-Aqua,Green Red Ratio
2014-07-19,25.216280382083948,MODIS-Aqua,Green Red Ratio
2014-07-25,230.29491551700823,MODIS-Aqua,Green Red Ratio
2014-07-26,109.42633251341586,MODIS-Aqua,Green Red Ratio
2014-07-28,19.8541195686055,MODIS-Aqua,Green Red Ratio
2014-07-30,20.092192521519657,MODIS-Aqua,Green Red Ratio
2014-07-31,83.23635621046411,MODIS-Aqua,Green Red Ratio
2014-08-02,52.225579949508486,MODIS-Aqua,Green Red Ratio
2014-08-04,43.443676012227506,MODIS-Aqua,Green Red Ratio
2014-08-05,100.11523063962746,MODIS-Aqua,Green Red Ratio
2014-08-06,25.518043646736274,MODIS-Aqua,Green Red Ratio
2014-08-07,243.4153291377161,MODIS-Aqua,Green Red Ratio
2014-08-08,53.704401589662815,MODIS-Aqua,Green Red Ratio
2014-08-09,70.10793934626507,MODIS-Aqua,Green Red Ratio
2014-08-10,127.91494633090385,MODIS-Aqua,Green Red Ratio
2014-08-15,77.90056241392719,MODIS-Aqua,Green Red Ratio
2014-08-16,61.08935727346159,MODIS-Aqua,Green Red Ratio
2014-08-17,64.32092885385246,MODIS-Aqua,Green Red Ratio
2014-08-18,105.8677355731857,MODIS-Aqua,Green Red Ratio
2014-08-20,74.27332141286765,MODIS-Aqua,Green Red Ratio
2014-08-21,48.39982264851293,MODIS-Aqua,Green Red Ratio
2014-08-24,70.76349175715204,MODIS-Aqua,Green Red Ratio
2014-08-25,106.00745414568381,MODIS-Aqua,Green Red Ratio
2014-08-27,113.93385639501774,MODIS-Aqua,Green Red Ratio
2014-08-28,136.3724461186397,MODIS-Aqua,Green Red Ratio
2014-08-29,52.56647045977598,MODIS-Aqua,Green Red Ratio
2014-09-01,97.75187038758182,MODIS-Aqua,Green Red Ratio
2014-09-02,224.12732767609245,MODIS-Aqua,Green Red Ratio
2014-09-03,130.1552912476565,MODIS-Aqua,Green Red Ratio
2014-09-04,238.55242218704348,MODIS-Aqua,Green Red Ratio
2014-09-05,98.27299915920797,MODIS-Aqua,Green Red Ratio
2014-09-06,132.86944049593174,MODIS-Aqua,Green Red Ratio
2014-09-07,112.1204065752848,MODIS-Aqua,Green Red Ratio
2014-09-09,179.74402243936188,MODIS-Aqua,Green Red Ratio
2014-09-10,68.4195617866973,MODIS-Aqua,Green Red Ratio
2014-09-11,286.1183846051985,MODIS-Aqua,Green Red Ratio
2014-09-12,49.00044316410753,MODIS-Aqua,Green Red Ratio
2014-09-13,135.09694383914064,MODIS-Aqua,Green Red Ratio
2014-09-14,206.99964201733414,MODIS-Aqua,Green Red Ratio
2014-09-19,243.1553371647645,MODIS-Aqua,Green Red Ratio
2014-09-20,223.11229723181236,MODIS-Aqua,Green Red Ratio
2014-09-21,121.98081377696367,MODIS-Aqua,Green Red Ratio
2014-09-27,213.50663675661616,MODIS-Aqua,Green Red Ratio
2014-09-28,35.42909295293396,MODIS-Aqua,Green Red Ratio
2014-10-01,39.831117159043906,MODIS-Aqua,Green Red Ratio
2014-10-02,61.379737964333124,MODIS-Aqua,Green Red Ratio
2014-10-03,237.02321116014318,MODIS-Aqua,Green Red Ratio
2014-10-04,59.28582521864863,MODIS-Aqua,Green Red Ratio
2014-10-06,73.02810766980319,MODIS-Aqua,Green Red Ratio
2014-10-07,75.79210122486191,MODIS-Aqua,Green Red Ratio
2014-10-08,39.580972939196386,MODIS-Aqua,Green Red Ratio
2014-10-09,50.196516765741265,MODIS-Aqua,Green Red Ratio
2014-10-10,27.67452521010549,MODIS-Aqua,Green Red Ratio
2014-10-11,36.68509124164626,MODIS-Aqua,Green Red Ratio
2014-10-12,35.85903592642226,MODIS-Aqua,Green Red Ratio
2014-10-16,385.0630778181218,MODIS-Aqua,Green Red Ratio
2014-10-19,26.663620356805012,MODIS-Aqua,Green Red Ratio
2014-11-07,14.773679594955533,MODIS-Aqua,Green Red Ratio
2014-11-11,9.485164034489072,MODIS-Aqua,Green Red Ratio
2014-11-12,12.257755716359828,MODIS-Aqua,Green Red Ratio
2014-11-16,10.478185319829148,MODIS-Aqua,Green Red Ratio
2014-11-17,6.64479879761728,MODIS-Aqua,Green Red Ratio
2014-11-30,18.01401089038351,MODIS-Aqua,Green Red Ratio
2014-12-30,10.38974419289019,MODIS-Aqua,Green Red Ratio
2014-12-31,10.018022301115465,MODIS-Aqua,Green Red Ratio
2015-01-01,19.803702516287153,MODIS-Aqua,Green Red Ratio
2015-01-02,9.044760749626196,MODIS-Aqua,Green Red Ratio
2015-01-07,11.727863942880292,MODIS-Aqua,Green Red Ratio
2015-01-13,9.966896272516191,MODIS-Aqua,Green Red Ratio
2015-01-21,17.251422237496516,MODIS-Aqua,Green Red Ratio
2015-01-24,15.659590541927052,MODIS-Aqua,Green Red Ratio
2015-01-25,16.720425221807584,MODIS-Aqua,Green Red Ratio
2015-01-28,18.287222394159276,MODIS-Aqua,Green Red Ratio
2015-01-30,15.1883253747404,MODIS-Aqua,Green Red Ratio
2015-01-31,11.679894740394628,MODIS-Aqua,Green Red Ratio
2015-02-16,16.719262235758773,MODIS-Aqua,Green Red Ratio
2015-02-17,86.7733950232935,MODIS-Aqua,Green Red Ratio
2015-02-18,29.16909511874091,MODIS-Aqua,Green Red Ratio
2015-02-19,118.79065805377624,MODIS-Aqua,Green Red Ratio
2015-02-21,7.687139712985822,MODIS-Aqua,Green Red Ratio
2015-02-22,25.10857721947014,MODIS-Aqua,Green Red Ratio
2015-02-23,76.17199549301837,MODIS-Aqua,Green Red Ratio
2015-02-24,19.924551555499566,MODIS-Aqua,Green Red Ratio
2015-02-28,132.86944049593174,MODIS-Aqua,Green Red Ratio
2015-03-01,19.660089073757074,MODIS-Aqua,Green Red Ratio
2015-03-03,18.87024943977753,MODIS-Aqua,Green Red Ratio
2015-03-04,19.503110778229736,MODIS-Aqua,Green Red Ratio
2015-03-05,14.338238860369396,MODIS-Aqua,Green Red Ratio
2015-03-07,22.589147785638588,MODIS-Aqua,Green Red Ratio
2015-03-08,36.250226358812576,MODIS-Aqua,Green Red Ratio
2015-03-09,44.75235643110626,MODIS-Aqua,Green Red Ratio
2015-03-12,25.682374953194206,MODIS-Aqua,Green Red Ratio
2015-03-16,27.40307493759621,MODIS-Aqua,Green Red Ratio
2015-03-18,54.33609099518535,MODIS-Aqua,Green Red Ratio
2015-03-26,27.461112129548475,MODIS-Aqua,Green Red Ratio
2015-03-27,109.23339970396411,MODIS-Aqua,Green Red Ratio
2015-03-29,38.98299742244057,MODIS-Aqua,Green Red Ratio
2015-04-12,47.103843005799206,MODIS-Aqua,Green Red Ratio
2015-04-15,32.25686703311307,MODIS-Aqua,Green Red Ratio
2015-04-16,57.4297011523694,MODIS-Aqua,Green Red Ratio
2015-04-17,38.20648796802181,MODIS-Aqua,Green Red Ratio
2015-04-18,24.4770092831922,MODIS-Aqua,Green Red Ratio
2015-04-19,43.21611636048126,MODIS-Aqua,Green Red Ratio
2015-04-20,25.540009860541414,MODIS-Aqua,Green Red Ratio
2015-04-22,28.383521046773325,MODIS-Aqua,Green Red Ratio
2015-04-27,32.46415458450786,MODIS-Aqua,Green Red Ratio
2015-04-30,35.7805866461226,MODIS-Aqua,Green Red Ratio
2015-05-02,23.87015715908762,MODIS-Aqua,Green Red Ratio
2015-05-03,25.991719637739738,MODIS-Aqua,Green Red Ratio
2015-05-04,22.214204210915003,MODIS-Aqua,Green Red Ratio
2015-05-05,41.53444581175732,MODIS-Aqua,Green Red Ratio
2015-05-07,30.5675892451529,MODIS-Aqua,Green Red Ratio
2015-05-08,67.72127464720569,MODIS-Aqua,Green Red Ratio
2015-05-09,23.262273073293603,MODIS-Aqua,Green Red Ratio
2015-05-26,49.78879430176247,MODIS-Aqua,Green Red Ratio
2015-05-27,67.21104678979677,MODIS-Aqua,Green Red Ratio
2015-05-28,10.833178965821796,MODIS-Aqua,Green Red Ratio
2015-05-30,13.743263789400409,MODIS-Aqua,Green Red Ratio
2015-06-04,47.45304607280022,MODIS-Aqua,Green Red Ratio
2015-06-05,34.47419584072283,MODIS-Aqua,Green Red Ratio
2015-06-07,36.3376310959197,MODIS-Aqua,Green Red Ratio
2015-06-08,47.21813069264549,MODIS-Aqua,Green Red Ratio
2015-06-10,32.49475019276296,MODIS-Aqua,Green Red Ratio
2015-06-11,142.00602778786393,MODIS-Aqua,Green Red Ratio
2015-06-12,30.338445108568028,MODIS-Aqua,Green Red Ratio
2015-06-13,9.113714175986837,MODIS-Aqua,Green Red Ratio
2015-06-14,36.29339497200791,MODIS-Aqua,Green Red Ratio
2015-06-15,10.187494760542611,MODIS-Aqua,Green Red Ratio
2015-06-17,70.05186394232649,MODIS-Aqua,Green Red Ratio
2015-06-18,23.194051016801065,MODIS-Aqua,Green Red Ratio
2015-06-20,9.846291198980934,MODIS-Aqua,Green Red Ratio
2015-06-22,15.202956120496884,MODIS-Aqua,Green Red Ratio
2015-06-23,26.361690549375528,MODIS-Aqua,Green Red Ratio
2015-06-25,52.03003339783079,MODIS-Aqua,Green Red Ratio
2015-06-26,80.64563871040345,MODIS-Aqua,Green Red Ratio
2015-06-29,10.117486813555173,MODIS-Aqua,Green Red Ratio
2015-06-30,27.778304067716846,MODIS-Aqua,Green Red Ratio
2015-07-02,109.21949763121762,MODIS-Aqua,Green Red Ratio
2015-07-03,36.7263740932333,MODIS-Aqua,Green Red Ratio
2015-07-05,16.393173434460547,MODIS-Aqua,Green Red Ratio
2015-07-06,31.5922796136487,MODIS-Aqua,Green Red Ratio
2015-07-08,14.251721796916904,MODIS-Aqua,Green Red Ratio
2015-07-12,81.33516608357178,MODIS-Aqua,Green Red Ratio
2015-07-14,28.547150509311347,MODIS-Aqua,Green Red Ratio
2015-07-15,11.79283581865947,MODIS-Aqua,Green Red Ratio
2015-07-16,28.268158188240537,MODIS-Aqua,Green Red Ratio
2015-07-17,29.756884456184586,MODIS-Aqua,Green Red Ratio
2015-07-18,51.81169044984444,MODIS-Aqua,Green Red Ratio
2015-07-19,79.78880836708524,MODIS-Aqua,Green Red Ratio
2015-07-20,115.27777903778441,MODIS-Aqua,Green Red Ratio
2015-07-21,19.94658185547352,MODIS-Aqua,Green Red Ratio
2015-07-22,18.729908152282196,MODIS-Aqua,Green Red Ratio
2015-07-23,22.998011183822626,MODIS-Aqua,Green Red Ratio
2015-07-24,7.811099566007327,MODIS-Aqua,Green Red Ratio
2015-07-28,56.14856638030716,MODIS-Aqua,Green Red Ratio
2015-07-29,179.2225431961829,MODIS-Aqua,Green Red Ratio
2015-07-30,55.907984283236075,MODIS-Aqua,Green Red Ratio
2015-07-31,20.19311986798777,MODIS-Aqua,Green Red Ratio
2015-08-01,25.630964194388717,MODIS-Aqua,Green Red Ratio
2015-08-04,31.328005992712438,MODIS-Aqua,Green Red Ratio
2015-08-05,391.72853905145615,MODIS-Aqua,Green Red Ratio
2015-08-06,38.41511667866145,MODIS-Aqua,Green Red Ratio
2015-08-07,24.099440677125056,MODIS-Aqua,Green Red Ratio
2015-08-08,19.621543681667358,MODIS-Aqua,Green Red Ratio
2015-08-12,21.49118186468739,MODIS-Aqua,Green Red Ratio
2015-08-13,19.40817528961234,MODIS-Aqua,Green Red Ratio
2015-08-15,39.25796321607529,MODIS-Aqua,Green Red Ratio
2015-08-16,25.189941472242854,MODIS-Aqua,Green Red Ratio
2015-08-17,14.28107377881868,MODIS-Aqua,Green Red Ratio
2015-08-18,30.83240024314449,MODIS-Aqua,Green Red Ratio
2015-08-19,18.277889752271875,MODIS-Aqua,Green Red Ratio
2015-08-20,18.7774845468049,MODIS-Aqua,Green Red Ratio
2015-08-21,51.757093575376864,MODIS-Aqua,Green Red Ratio
2015-08-22,34.41565460152627,MODIS-Aqua,Green Red Ratio
2015-08-23,7.742049715433711,MODIS-Aqua,Green Red Ratio
2015-08-24,18.061808565236692,MODIS-Aqua,Green Red Ratio
2015-08-25,27.908550040192594,MODIS-Aqua,Green Red Ratio
2015-08-26,15.85956428852071,MODIS-Aqua,Green Red Ratio
2015-08-31,22.585455769217866,MODIS-Aqua,Green Red Ratio
2015-09-01,21.764902816854953,MODIS-Aqua,Green Red Ratio
2015-09-03,408.13453218766443,MODIS-Aqua,Green Red Ratio
2015-09-07,30.974605752759736,MODIS-Aqua,Green Red Ratio
2015-09-08,28.383521046773325,MODIS-Aqua,Green Red Ratio
2015-09-09,16.02137430685933,MODIS-Aqua,Green Red Ratio
2015-09-10,42.99644817857424,MODIS-Aqua,Green Red Ratio
2015-09-11,28.272758624197984,MODIS-Aqua,Green Red Ratio
2015-09-12,45.28755407607604,MODIS-Aqua,Green Red Ratio
2015-09-18,21.100168160691428,MODIS-Aqua,Green Red Ratio
2015-09-19,30.349266142875514,MODIS-Aqua,Green Red Ratio
2015-09-21,56.41673615038385,MODIS-Aqua,Green Red Ratio
2015-09-22,27.56068404685665,MODIS-Aqua,Green Red Ratio
2015-09-23,55.303826794148776,MODIS-Aqua,Green Red Ratio
2015-09-24,18.217902221788865,MODIS-Aqua,Green Red Ratio
2015-09-27,16.43550356320476,MODIS-Aqua,Green Red Ratio
2015-09-28,29.291867594173546,MODIS-Aqua,Green Red Ratio
2015-09-29,81.82748264057098,MODIS-Aqua,Green Red Ratio
2015-10-01,13.302488104793976,MODIS-Aqua,Green Red Ratio
2015-10-02,18.146756641966984,MODIS-Aqua,Green Red Ratio
2015-10-03,36.38236069411244,MODIS-Aqua,Green Red Ratio
2015-10-05,39.64564633057894,MODIS-Aqua,Green Red Ratio
2015-10-11,14.878845162539546,MODIS-Aqua,Green Red Ratio
2015-10-12,19.416757967104918,MODIS-Aqua,Green Red Ratio
2015-10-13,17.62254155553881,MODIS-Aqua,Green Red Ratio
2015-10-14,8.693873277005322,MODIS-Aqua,Green Red Ratio
2015-10-20,18.32837284278916,MODIS-Aqua,Green Red Ratio
2015-10-22,15.940881217068116,MODIS-Aqua,Green Red Ratio
2015-10-26,58.175138582030016,MODIS-Aqua,Green Red Ratio
2015-11-06,13.463981475359239,MODIS-Aqua,Green Red Ratio
2015-11-21,11.257194109339679,MODIS-Aqua,Green Red Ratio
2015-11-23,12.319836330109885,MODIS-Aqua,Green Red Ratio
2015-11-25,15.078881158628267,MODIS-Aqua,Green Red Ratio
2015-11-26,13.442527533895666,MODIS-Aqua,Green Red Ratio
2015-11-27,13.523830978518088,MODIS-Aqua,Green Red Ratio
2015-11-28,15.874091761330245,MODIS-Aqua,Green Red Ratio
2015-11-29,7.3953019052473765,MODIS-Aqua,Green Red Ratio
2015-12-01,11.494386543904174,MODIS-Aqua,Green Red Ratio
2015-12-31,3.103364127403944,MODIS-Aqua,Green Red Ratio
2016-01-01,12.980688402415092,MODIS-Aqua,Green Red Ratio
2016-01-02,7.743368035816123,MODIS-Aqua,Green Red Ratio
2016-01-08,11.940427296268018,MODIS-Aqua,Green Red Ratio
2016-01-10,8.771469973377167,MODIS-Aqua,Green Red Ratio
2016-01-25,17.28121672768763,MODIS-Aqua,Green Red Ratio
2016-02-07,21.43008813277412,MODIS-Aqua,Green Red Ratio
2016-02-08,10.6986376088564,MODIS-Aqua,Green Red Ratio
2016-02-25,35.88963122107904,MODIS-Aqua,Green Red Ratio
2016-03-03,51.55527095555013,MODIS-Aqua,Green Red Ratio
2016-03-17,54.38289607767388,MODIS-Aqua,Green Red Ratio
2016-03-30,100.41419624350902,MODIS-Aqua,Green Red Ratio
2016-03-31,218.18729490798182,MODIS-Aqua,Green Red Ratio
2016-04-01,353.9918007228717,MODIS-Aqua,Green Red Ratio
2016-04-08,271.515936861093,MODIS-Aqua,Green Red Ratio
2016-04-10,239.08181990476854,MODIS-Aqua,Green Red Ratio
2016-04-11,67.74668091242386,MODIS-Aqua,Green Red Ratio
2016-04-17,111.09321070020373,MODIS-Aqua,Green Red Ratio
2016-04-18,22.69092326865128,MODIS-Aqua,Green Red Ratio
2016-04-19,158.47851741740297,MODIS-Aqua,Green Red Ratio
2016-04-30,34.107717096593156,MODIS-Aqua,Green Red Ratio
2016-05-01,135.61626362080727,MODIS-Aqua,Green Red Ratio
2016-05-02,46.3947892510091,MODIS-Aqua,Green Red Ratio
2016-05-09,31.808088558515262,MODIS-Aqua,Green Red Ratio
2016-05-10,165.91889617519809,MODIS-Aqua,Green Red Ratio
2016-05-11,152.9629661633309,MODIS-Aqua,Green Red Ratio
2016-05-30,52.36989233647724,MODIS-Aqua,Green Red Ratio
2016-05-31,40.678374740047325,MODIS-Aqua,Green Red Ratio
2016-06-03,91.84746185473495,MODIS-Aqua,Green Red Ratio
2016-06-05,89.33175601278538,MODIS-Aqua,Green Red Ratio
2016-06-06,30.55169964069162,MODIS-Aqua,Green Red Ratio
2016-06-07,32.45024349188773,MODIS-Aqua,Green Red Ratio
2016-06-12,68.5231598027764,MODIS-Aqua,Green Red Ratio
2016-06-20,135.00713084750106,MODIS-Aqua,Green Red Ratio
2016-06-21,184.5587118859766,MODIS-Aqua,Green Red Ratio
2016-06-22,28.939323813749287,MODIS-Aqua,Green Red Ratio
2016-06-25,77.86463140702615,MODIS-Aqua,Green Red Ratio
2016-06-26,49.944514101119324,MODIS-Aqua,Green Red Ratio
2016-06-27,44.08564106725813,MODIS-Aqua,Green Red Ratio
2016-06-28,93.14103748889228,MODIS-Aqua,Green Red Ratio
2016-06-29,66.49321425928365,MODIS-Aqua,Green Red Ratio
2016-06-30,222.21670953167757,MODIS-Aqua,Green Red Ratio
2016-07-02,219.38581016594875,MODIS-Aqua,Green Red Ratio
2016-07-03,74.31234587743275,MODIS-Aqua,Green Red Ratio
2016-07-04,66.14677264848979,MODIS-Aqua,Green Red Ratio
2016-07-05,101.37720975224958,MODIS-Aqua,Green Red Ratio
2016-07-11,77.6111504235335,MODIS-Aqua,Green Red Ratio
2016-07-13,203.14799355528922,MODIS-Aqua,Green Red Ratio
2016-07-14,79.62563650704878,MODIS-Aqua,Green Red Ratio
2016-07-15,259.90657983604854,MODIS-Aqua,Green Red Ratio
2016-07-16,274.91476592283203,MODIS-Aqua,Green Red Ratio
2016-07-17,20.09005448613175,MODIS-Aqua,Green Red Ratio
2016-07-20,136.55507709731577,MODIS-Aqua,Green Red Ratio
2016-07-21,64.00534172593132,MODIS-Aqua,Green Red Ratio
2016-07-22,151.3326815842705,MODIS-Aqua,Green Red Ratio
2016-07-23,157.43724635670716,MODIS-Aqua,Green Red Ratio
2016-07-24,27.97491412770098,MODIS-Aqua,Green Red Ratio
2016-07-25,65.48373728652597,MODIS-Aqua,Green Red Ratio
2016-07-26,24.761835564839306,MODIS-Aqua,Green Red Ratio
2016-07-27,77.95917544518906,MODIS-Aqua,Green Red Ratio
2016-07-28,137.56051887397385,MODIS-Aqua,Green Red Ratio
2016-07-29,97.50725095421775,MODIS-Aqua,Green Red Ratio
2016-07-30,77.38290919516686,MODIS-Aqua,Green Red Ratio
2016-07-31,53.35151446835643,MODIS-Aqua,Green Red Ratio
2016-08-01,140.92644256400072,MODIS-Aqua,Green Red Ratio
2016-08-03,65.34066223718891,MODIS-Aqua,Green Red Ratio
2016-08-04,67.47750276434734,MODIS-Aqua,Green Red Ratio
2016-08-05,184.30956423391748,MODIS-Aqua,Green Red Ratio
2016-08-06,38.279483793720196,MODIS-Aqua,Green Red Ratio
2016-08-07,50.17413863058022,MODIS-Aqua,Green Red Ratio
2016-08-10,67.7056161804091,MODIS-Aqua,Green Red Ratio
2016-08-11,25.621449390705017,MODIS-Aqua,Green Red Ratio
2016-08-12,90.34081943877425,MODIS-Aqua,Green Red Ratio
2016-08-14,49.84170927250221,MODIS-Aqua,Green Red Ratio
2016-08-16,90.14646045218441,MODIS-Aqua,Green Red Ratio
2016-08-17,144.4706610349235,MODIS-Aqua,Green Red Ratio
2016-08-18,29.679549611605406,MODIS-Aqua,Green Red Ratio
2016-08-19,39.13458710201099,MODIS-Aqua,Green Red Ratio
2016-08-20,38.78837237157018,MODIS-Aqua,Green Red Ratio
2016-08-21,45.723502510465515,MODIS-Aqua,Green Red Ratio
2016-08-23,43.19005637312573,MODIS-Aqua,Green Red Ratio
2016-08-24,98.06584228642797,MODIS-Aqua,Green Red Ratio
2016-08-25,33.32717216142109,MODIS-Aqua,Green Red Ratio
2016-08-27,51.874715482475956,MODIS-Aqua,Green Red Ratio
2016-08-28,146.80728804416188,MODIS-Aqua,Green Red Ratio
2016-08-30,26.63159950178251,MODIS-Aqua,Green Red Ratio
2016-09-05,77.49066312366425,MODIS-Aqua,Green Red Ratio
2016-09-07,71.47264677885602,MODIS-Aqua,Green Red Ratio
2016-09-09,191.43861737727332,MODIS-Aqua,Green Red Ratio
2016-09-11,48.563482581685314,MODIS-Aqua,Green Red Ratio
2016-09-12,73.02810766980319,MODIS-Aqua,Green Red Ratio
2016-09-13,26.6504584693259,MODIS-Aqua,Green Red Ratio
2016-09-14,54.00222874265908,MODIS-Aqua,Green Red Ratio
2016-09-15,26.357117924519414,MODIS-Aqua,Green Red Ratio
2016-09-20,51.836819454420294,MODIS-Aqua,Green Red Ratio
2016-09-21,278.03063761512294,MODIS-Aqua,Green Red Ratio
2016-09-24,36.066044111736794,MODIS-Aqua,Green Red Ratio
2016-09-25,156.10169619553614,MODIS-Aqua,Green Red Ratio
2016-09-26,25.654808080056295,MODIS-Aqua,Green Red Ratio
2016-09-27,37.29491329827177,MODIS-Aqua,Green Red Ratio
2016-09-28,86.59868337670494,MODIS-Aqua,Green Red Ratio
2016-09-30,130.6005363915499,MODIS-Aqua,Green Red Ratio
2016-10-11,99.60271779853474,MODIS-Aqua,Green Red Ratio
2016-10-12,27.24415431034803,MODIS-Aqua,Green Red Ratio
2016-10-22,17.29613236001017,MODIS-Aqua,Green Red Ratio
2016-10-28,19.606128820534575,MODIS-Aqua,Green Red Ratio
2016-11-08,13.808336231250937,MODIS-Aqua,Green Red Ratio
2016-11-09,10.99758629541307,MODIS-Aqua,Green Red Ratio
2016-11-10,15.436818736732627,MODIS-Aqua,Green Red Ratio
2017-01-27,5.214184521432047,MODIS-Aqua,Green Red Ratio
2017-02-17,19.112673634704628,MODIS-Aqua,Green Red Ratio
2017-03-02,13.090087646125106,MODIS-Aqua,Green Red Ratio
2017-03-19,34.34627067567206,MODIS-Aqua,Green Red Ratio
2017-03-31,83.36769684058402,MODIS-Aqua,Green Red Ratio
2017-04-03,67.15070134331594,MODIS-Aqua,Green Red Ratio
2017-04-21,222.96351682357155,MODIS-Aqua,Green Red Ratio
2017-05-07,254.6614537031367,MODIS-Aqua,Green Red Ratio
2017-05-08,53.722409536126975,MODIS-Aqua,Green Red Ratio
2017-05-10,20.95023915440067,MODIS-Aqua,Green Red Ratio
2017-05-18,84.98460538223975,MODIS-Aqua,Green Red Ratio
2017-05-19,25.63394023274391,MODIS-Aqua,Green Red Ratio
2017-05-20,183.97085291659732,MODIS-Aqua,Green Red Ratio
2017-05-21,49.1183674544414,MODIS-Aqua,Green Red Ratio
2017-05-22,228.68752766265152,MODIS-Aqua,Green Red Ratio
2017-05-23,146.50872308048633,MODIS-Aqua,Green Red Ratio
2017-05-24,38.75933334029046,MODIS-Aqua,Green Red Ratio
2017-05-26,160.80625993084604,MODIS-Aqua,Green Red Ratio
2017-05-27,139.25543994523778,MODIS-Aqua,Green Red Ratio
2017-05-28,67.26116349988321,MODIS-Aqua,Green Red Ratio
2017-05-29,74.50522990961638,MODIS-Aqua,Green Red Ratio
2017-05-31,67.369502012876,MODIS-Aqua,Green Red Ratio
2017-06-02,24.134775233933436,MODIS-Aqua,Green Red Ratio
2017-06-06,35.66025325338806,MODIS-Aqua,Green Red Ratio
2017-06-17,126.33853543989306,MODIS-Aqua,Green Red Ratio
2017-06-18,26.528214984514822,MODIS-Aqua,Green Red Ratio
2017-06-19,128.35974711781577,MODIS-Aqua,Green Red Ratio
2017-06-21,31.5922796136487,MODIS-Aqua,Green Red Ratio
2017-06-22,98.504841538695,MODIS-Aqua,Green Red Ratio
2017-06-23,318.42914553698387,MODIS-Aqua,Green Red Ratio
2017-06-24,115.9708810133802,MODIS-Aqua,Green Red Ratio
2017-06-26,99.36719689452183,MODIS-Aqua,Green Red Ratio
2017-06-27,80.14060819271626,MODIS-Aqua,Green Red Ratio
2017-06-28,167.42249846873253,MODIS-Aqua,Green Red Ratio
2017-06-29,42.679074606575874,MODIS-Aqua,Green Red Ratio
2017-06-30,86.45797589162417,MODIS-Aqua,Green Red Ratio
2017-07-01,66.50820001810992,MODIS-Aqua,Green Red Ratio
2017-07-02,70.40048577004104,MODIS-Aqua,Green Red Ratio
2017-07-03,94.38235005632308,MODIS-Aqua,Green Red Ratio
2017-07-04,26.931773219637243,MODIS-Aqua,Green Red Ratio
2017-07-05,147.6385712077467,MODIS-Aqua,Green Red Ratio
2017-07-06,55.231523084106804,MODIS-Aqua,Green Red Ratio
2017-07-07,143.12489321839476,MODIS-Aqua,Green Red Ratio
2017-07-08,76.21787515983546,MODIS-Aqua,Green Red Ratio
2017-07-09,226.19265174920088,MODIS-Aqua,Green Red Ratio
2017-07-10,148.33008821567606,MODIS-Aqua,Green Red Ratio
2017-07-11,28.403397217607928,MODIS-Aqua,Green Red Ratio
2017-07-12,153.10475287497383,MODIS-Aqua,Green Red Ratio
2017-07-14,138.81766808990972,MODIS-Aqua,Green Red Ratio
2017-07-15,33.99537999509801,MODIS-Aqua,Green Red Ratio
2017-07-16,215.4629759126591,MODIS-Aqua,Green Red Ratio
2017-07-17,205.81885099860895,MODIS-Aqua,Green Red Ratio
