date,chlorophyll_a_predicted,confidence_lower,confidence_upper,julian_day,year,band1_red,band2_nir,band4_green
2014-04-11,45.4645249515198,25.830240536971825,51.43517141630994,101,2014,0.02515,0.1393,0.03885
2014-04-12,43.73720605356726,26.990310622930824,53.66937555267495,102,2014,0.0178,0.07135,0.0316
2014-04-13,44.22036979586895,26.990310622930824,49.20096727994494,103,2014,0.0159,0.05925,0.032049999999999995
2014-04-14,45.669861022774,26.903475053490443,53.66937555267495,104,2014,0.0226,0.0447,0.0368
2014-04-20,46.225516364868966,19.90488644792339,53.66937555267495,110,2014,0.0307,0.081,0.0443
2014-04-28,46.225516364868966,21.451417525079332,53.66937555267495,118,2014,0.0307,0.1125,0.0437
2014-04-29,45.669861022774,26.990310622930824,53.66937555267495,119,2014,0.0173,0.1091,0.0298
2014-04-30,44.72099936719161,25.32283698138111,53.66937555267495,120,2014,0.020900000000000002,0.09205,0.030350000000000002
2014-05-01,46.225516364868966,23.34195395664617,53.66937555267495,121,2014,0.0317,0.1136,0.0418
2014-05-07,44.851180288204866,25.37922375597259,53.66937555267495,127,2014,0.01935,0.0817,0.030899999999999997
2014-05-11,43.21648236951426,26.990310622930824,53.66937555267495,131,2014,0.0161,0.0559,0.0253
2014-05-13,44.70353353817063,25.7241028036549,53.66937555267495,133,2014,0.021650000000000003,0.11895,0.0315
2014-05-14,45.186697280472316,25.7241028036549,53.66937555267495,134,2014,0.02005,0.0816,0.02985
2014-05-16,46.225516364868966,23.817887847739797,53.66937555267495,136,2014,0.02425,0.09425,0.03415
2014-05-20,44.72099936719161,23.447598535427105,51.43517141630994,140,2014,0.0221,0.08700000000000001,0.0339
2014-05-21,45.186697280472316,26.990310622930824,53.66937555267495,141,2014,0.01635,0.08310000000000001,0.02885
2014-05-22,43.21648236951426,26.990310622930824,53.66937555267495,142,2014,0.0163,0.0625,0.0263
2014-05-29,45.4645249515198,25.37922375597259,53.66937555267495,149,2014,0.02135,0.086,0.0377
2014-05-30,45.94768869382148,29.69665444455299,53.66937555267495,150,2014,0.0242,0.07865,0.0407
2014-05-31,44.981361209218115,29.640267669961506,53.66937555267495,151,2014,0.0247,0.07894999999999999,0.04125
2014-06-01,45.33160412291113,32.430941492846486,53.66937555267495,152,2014,0.03435,0.0873,0.051199999999999996
2014-06-02,46.225516364868966,35.39787004916192,53.66937555267495,153,2014,0.02855,0.1474,0.048100000000000004
2014-06-03,46.225516364868966,23.768136889014354,53.66937555267495,154,2014,0.0262,0.2299,0.0404
2014-06-04,46.225516364868966,24.541913158789935,53.66937555267495,155,2014,0.02605,0.1326,0.04445
2014-06-05,45.4645249515198,25.44019005502351,53.66937555267495,156,2014,0.023899999999999998,0.0874,0.03815
2014-06-06,45.4645249515198,24.12593406218741,53.66937555267495,157,2014,0.0247,0.1203,0.038599999999999995
2014-06-07,44.443171696144134,26.93392384833934,53.66937555267495,158,2014,0.021150000000000002,0.08715,0.0337
2014-06-08,46.086602529345214,24.57066853356194,53.66937555267495,159,2014,0.02525,0.1074,0.03845
2014-06-09,44.22036979586895,26.990310622930824,53.66937555267495,160,2014,0.0167,0.07535,0.0278
2014-06-10,34.14239890804301,21.675571955064484,44.873600325123874,161,2014,0.058649999999999994,0.0771,0.06395
2014-06-11,46.22551636486895,26.903475053490443,53.66937555267495,162,2014,0.0224,0.1377,0.0367
2014-06-19,45.186697280472316,26.990310622930824,53.66937555267495,170,2014,0.01895,0.14965,0.03325
2014-06-22,46.225516364868966,21.451417525079332,53.66937555267495,173,2014,0.0282,0.1414,0.0428
2014-06-30,44.443171696144134,26.990310622930824,53.66937555267495,181,2014,0.01085,0.09040000000000001,0.0216
2014-07-01,45.464524951519785,27.714039316729195,53.66937555267495,182,2014,0.011300000000000001,0.08085,0.02195
2014-07-02,43.21648236951426,26.990310622930824,49.20096727994494,183,2014,0.0078,0.0722,0.018
2014-07-03,46.225516364868966,21.451417525079332,53.66937555267495,184,2014,0.0281,0.0892,0.0398
2014-07-05,45.5594538867833,32.69605831438447,53.66937555267495,186,2014,0.0337,0.1552,0.0461
2014-07-06,45.94768869382148,26.990310622930824,53.66937555267495,187,2014,0.0167,0.1285,0.033449999999999994
2014-07-07,44.22036979586895,26.990310622930824,51.43517141630994,188,2014,0.0121,0.0634,0.0233
2014-07-09,45.669861022774,25.37922375597259,53.66937555267495,190,2014,0.01625,0.124,0.0297
2014-07-10,44.981361209218115,26.990310622930824,53.66937555267495,191,2014,0.01465,0.10265,0.02805
2014-07-12,45.4645249515198,25.32283698138111,53.66937555267495,193,2014,0.023100000000000002,0.16655,0.0334
2014-07-14,46.225516364868966,23.616011721881183,53.66937555267495,195,2014,0.0291,0.1238,0.042499999999999996
2014-07-15,44.981361209218115,24.182320836778892,53.66937555267495,196,2014,0.0173,0.11965,0.030449999999999998
2014-07-16,44.70353353817063,26.990310622930824,53.66937555267495,197,2014,0.0155,0.07885,0.028
2014-07-17,44.443171696144134,26.990310622930824,51.43517141630994,198,2014,0.01265,0.0811,0.025099999999999997
2014-07-18,45.669861022774,26.990310622930824,53.66937555267495,199,2014,0.016,0.0934,0.0291
2014-07-19,46.225516364868966,21.62582099633904,53.66937555267495,200,2014,0.02715,0.09204999999999999,0.0372
2014-07-25,45.669861022774,26.990310622930824,53.66937555267495,206,2014,0.013049999999999999,0.1143,0.024399999999999998
2014-07-26,44.70353353817063,26.990310622930824,53.66937555267495,207,2014,0.014350000000000002,0.0751,0.026250000000000002
2014-07-28,44.851180288204866,28.419886747406174,51.546881623128186,209,2014,0.021249999999999998,0.0727,0.033
2014-07-29,46.225516364868966,25.387715949386973,53.66937555267495,210,2014,0.0251,0.1407,0.0418
2014-07-30,41.609056546595866,23.44999932948137,53.66937555267495,211,2014,0.02815,0.08585000000000001,0.03765
2014-07-31,45.669861022774,26.535487969523896,53.66937555267495,212,2014,0.01705,0.11835000000000001,0.030850000000000002
2014-08-01,45.669861022774,26.990310622930824,53.66937555267495,213,2014,0.0169,0.092,0.0301
2014-08-02,44.98136120921811,25.37922375597259,53.66937555267495,214,2014,0.01795,0.08815,0.03025
2014-08-03,46.22551636486895,26.080665316116967,53.66937555267495,215,2014,0.0232,0.1682,0.0406
2014-08-04,46.225516364868966,22.63220026887158,53.66937555267495,216,2014,0.026,0.09735,0.038900000000000004
2014-08-05,44.443171696144134,26.535487969523896,53.66937555267495,217,2014,0.0179,0.16565,0.03685
2014-08-06,44.0901888748557,23.44999932948137,53.66937555267495,218,2014,0.02355,0.09475,0.03315
2014-08-07,45.94768869382148,26.990310622930824,53.66937555267495,219,2014,0.015349999999999999,0.116,0.029699999999999997
2014-08-08,44.22036979586895,26.93392384833934,53.66937555267495,220,2014,0.0169,0.096,0.0266
2014-08-09,44.981361209218115,24.182320836778892,53.66937555267495,221,2014,0.018000000000000002,0.0912,0.028950000000000004
2014-08-10,44.57335261715738,26.990310622930824,51.43517141630994,222,2014,0.015899999999999997,0.07625,0.0285
2014-08-15,45.669861022774,26.990310622930824,53.66937555267495,227,2014,0.0116,0.1006,0.0222
2014-08-16,45.4645249515198,25.37922375597259,53.66937555267495,228,2014,0.01975,0.10105,0.03235
2014-08-17,44.70353353817063,26.990310622930824,53.66937555267495,229,2014,0.0176,0.1172,0.0284
2014-08-18,45.186697280472316,26.990310622930824,53.66937555267495,230,2014,0.0164,0.0975,0.0285
2014-08-19,46.225516364868966,23.890069487116197,53.66937555267495,231,2014,0.0238,0.0752,0.0406
2014-08-20,42.09222028889755,26.813295058258355,53.66937555267495,232,2014,0.01725,0.0828,0.029249999999999998
2014-08-21,46.225516364868966,19.90488644792339,53.66937555267495,233,2014,0.0301,0.1231,0.0449
2014-08-22,44.70353353817063,26.990310622930824,53.66937555267495,234,2014,0.0169,0.1215,0.0265
2014-08-24,45.669861022774,26.990310622930824,53.66937555267495,236,2014,0.0143,0.0942,0.0251
2014-08-25,45.669861022774,26.990310622930824,53.66937555267495,237,2014,0.0158,0.0883,0.0277
2014-08-26,44.57335261715738,26.990310622930824,51.43517141630994,238,2014,0.01205,0.07595,0.021400000000000002
2014-08-27,43.607025132554014,27.65765254213771,53.66937555267495,239,2014,0.015050000000000001,0.07475,0.0239
2014-08-28,45.947688693821476,26.990310622930824,53.66937555267495,240,2014,0.01165,0.08929999999999999,0.022600000000000002
2014-08-29,43.607025132554014,26.93392384833934,53.66937555267495,241,2014,0.01645,0.0758,0.025500000000000002
2014-09-01,44.70353353817063,26.990310622930824,53.66937555267495,244,2014,0.01325,0.1033,0.024300000000000002
2014-09-02,44.70353353817063,26.990310622930824,51.43517141630994,245,2014,0.01185,0.08605,0.02165
2014-09-03,44.22036979586895,26.93392384833934,53.66937555267495,246,2014,0.0156,0.08445,0.025500000000000002
2014-09-04,45.186697280472316,26.990310622930824,51.43517141630994,247,2014,0.01185,0.08449999999999999,0.02285
2014-09-05,43.607025132554014,26.93392384833934,53.66937555267495,248,2014,0.01685,0.0711,0.02765
2014-09-06,45.669861022774,26.990310622930824,53.66937555267495,249,2014,0.0179,0.2039,0.0324
2014-09-07,45.94768869382148,26.990310622930824,53.66937555267495,250,2014,0.01245,0.099,0.0242
2014-09-08,46.225516364868966,25.387715949386973,53.66937555267495,251,2014,0.025,0.132,0.0415
2014-09-09,44.70353353817063,25.78048957824638,53.66937555267495,252,2014,0.0166,0.07175000000000001,0.0278
2014-09-10,44.70353353817063,26.990310622930824,53.66937555267495,253,2014,0.014950000000000001,0.11904999999999999,0.0266
2014-09-11,44.70353353817063,26.990310622930824,51.43517141630994,254,2014,0.0142,0.0989,0.025750000000000002
2014-09-12,44.0901888748557,26.990310622930824,51.43517141630994,255,2014,0.01535,0.0571,0.0276
2014-09-13,45.669861022774,26.990310622930824,51.43517141630994,256,2014,0.0165,0.07705,0.030149999999999996
2014-09-14,44.57335261715738,26.990310622930824,53.66937555267495,257,2014,0.0142,0.07469999999999999,0.0243
2014-09-16,43.73720605356726,26.990310622930824,49.20096727994494,259,2014,0.0135,0.0531,0.0253
2014-09-19,45.186697280472316,26.990310622930824,53.66937555267495,262,2014,0.0138,0.09765,0.023100000000000002
2014-09-20,44.70353353817063,26.990310622930824,53.66937555267495,263,2014,0.0118,0.07325,0.022949999999999998
2014-09-21,45.669861022774,26.990310622930824,53.66937555267495,264,2014,0.0164,0.0838,0.0283
2014-09-27,44.22036979586895,26.990310622930824,51.43517141630994,270,2014,0.012400000000000001,0.0581,0.02315
2014-09-28,44.22036979586895,26.504218272044753,53.66937555267495,271,2014,0.0162,0.09175,0.0257
2014-09-29,45.669861022774,26.990310622930824,53.66937555267495,272,2014,0.0187,0.1532,0.0323
2014-10-01,45.94768869382148,24.22086407400508,53.66937555267495,274,2014,0.0254,0.1306,0.038900000000000004
2014-10-02,43.73720605356726,26.990310622930824,49.20096727994494,275,2014,0.00935,0.06555,0.017599999999999998
2014-10-03,45.186697280472316,26.93392384833934,53.66937555267495,276,2014,0.0146,0.11645,0.02415
2014-10-04,44.70353353817063,26.990310622930824,53.66937555267495,277,2014,0.01015,0.08515,0.01805
2014-10-05,44.70353353817063,26.990310622930824,53.66937555267495,278,2014,0.01265,0.1012,0.021400000000000002
2014-10-06,43.73720605356726,26.990310622930824,53.66937555267495,279,2014,0.0128,0.06634999999999999,0.021699999999999997
2014-10-07,43.607025132554014,27.65765254213771,53.66937555267495,280,2014,0.01345,0.0698,0.0212
2014-10-08,46.225516364868966,21.451417525079332,53.66937555267495,281,2014,0.0274,0.1629,0.041
2014-10-09,43.73720605356726,26.990310622930824,53.66937555267495,282,2014,0.01165,0.0857,0.01905
2014-10-10,45.669861022774,26.990310622930824,53.66937555267495,283,2014,0.0212,0.1552,0.0355
2014-10-11,43.21648236951426,26.87753707374786,53.66937555267495,284,2014,0.0173,0.0371,0.0253
2014-10-12,44.70353353817063,24.57066853356194,53.66937555267495,285,2014,0.0223,0.1669,0.0324
2014-10-16,43.73720605356726,26.990310622930824,53.66937555267495,289,2014,0.0112,0.0708,0.0202
2014-10-19,45.4645249515198,25.166132289788496,53.66937555267495,292,2014,0.02285,0.1065,0.03195
2014-10-27,43.21648236951426,26.87753707374786,53.66937555267495,300,2014,0.0169,0.053,0.0222
2014-11-07,38.51457955502109,19.79036550413217,53.66937555267495,311,2014,0.0292,0.0773,0.0305
2014-11-10,41.609056546595866,24.031955367830076,53.66937555267495,314,2014,0.0246,0.124,0.0283
2014-11-11,39.12090399162258,21.675571955064484,53.66937555267495,315,2014,0.04415,0.1362,0.0445
2014-11-12,42.370047959945026,21.95875974038161,53.66937555267495,316,2014,0.0395,0.09325,0.03725
2014-11-15,43.85777341748302,29.688514536749473,53.66937555267495,319,2014,0.12425,0.26535,0.1538
2014-11-16,42.370047959945026,24.220648107455588,53.66937555267495,320,2014,0.10715,0.173,0.11695
2014-11-17,32.12811929572075,15.957637692266541,43.0896182081172,321,2014,0.10785,0.12505,0.0949
2014-11-30,38.51457955502109,19.909688036031913,49.42438769358143,334,2014,0.0225,0.04105,0.0257
2014-12-03,38.51457955502109,23.419453778070103,53.66937555267495,337,2014,0.041,0.1013,0.0436
2014-12-14,43.21648236951426,26.87753707374786,53.66937555267495,348,2014,0.0203,0.0474,0.0296
2014-12-22,38.5145795550211,23.498244496892955,53.66937555267495,356,2014,0.09534999999999999,0.1867,0.1
2014-12-30,38.51457955502109,15.92774894342659,53.66937555267495,364,2014,0.06115,0.08399999999999999,0.05305
2014-12-31,38.51457955502109,22.46865371098623,51.546881623128186,365,2014,0.04735,0.08165,0.0474
2015-01-01,36.81708743926745,22.437782211201956,53.66937555267495,1,2015,0.045399999999999996,0.08865,0.049850000000000005
2015-01-02,38.5145795550211,23.49973893433495,53.66937555267495,2,2015,0.0504,0.12079999999999999,0.0532
2015-01-07,42.23113412442128,24.006062203829497,53.66937555267495,7,2015,0.03685,0.12545,0.0445
2015-01-08,38.51457955502109,23.441455874097056,53.66937555267495,8,2015,0.0509,0.0929,0.0493
2015-01-09,38.51457955502109,23.498244496892955,53.66937555267495,9,2015,0.0809,0.2522,0.0793
2015-01-13,38.51457955502109,21.124721696942025,53.66937555267495,13,2015,0.0434,0.11780000000000002,0.04095
2015-01-21,45.669861022774,23.441455874097056,53.66937555267495,21,2015,0.0774,0.1194,0.0888
2015-01-24,38.51457955502109,21.675571955064484,53.66937555267495,24,2015,0.06805,0.15735,0.068
2015-01-25,42.370047959945026,20.680552780555622,53.66937555267495,25,2015,0.03105,0.1305,0.0371
2015-01-26,46.225516364868966,38.51457955502109,53.66937555267495,26,2015,0.0532,0.3235,0.0673
2015-01-28,40.6541392014844,23.441455874097056,53.66937555267495,28,2015,0.045,0.0931,0.0494
2015-01-29,38.51457955502109,23.498244496892955,53.66937555267495,29,2015,0.0573,0.1796,0.0536
2015-01-30,42.859298067433315,29.98299854005021,53.66937555267495,30,2015,0.04165,0.15365,0.04985
2015-01-31,40.89001600288928,21.703966266462434,53.66937555267495,31,2015,0.043149999999999994,0.11215,0.047450000000000006
2015-02-14,38.51457955502109,19.909688036031913,53.66937555267495,45,2015,0.0399,0.0979,0.0374
2015-02-16,45.4645249515198,25.830240536971825,53.66937555267495,47,2015,0.01935,0.0754,0.02725
2015-02-17,43.73720605356726,26.990310622930824,53.66937555267495,48,2015,0.0145,0.0794,0.0226
2015-02-18,44.70353353817063,26.87753707374786,53.66937555267495,49,2015,0.018,0.0944,0.0246
2015-02-19,44.70353353817063,26.87753707374786,53.66937555267495,50,2015,0.0191,0.0869,0.0286
2015-02-21,38.5145795550211,6.66290791040154,53.66937555267495,52,2015,0.109,0.1849,0.0957
2015-02-22,46.225516364868966,29.899025248942095,53.66937555267495,53,2015,0.03245,0.16105,0.0421
2015-02-23,44.70353353817063,26.87753707374786,53.66937555267495,54,2015,0.0165,0.10175000000000001,0.0238
2015-02-24,38.51457955502109,23.498244496892955,53.66937555267495,55,2015,0.0679,0.1525,0.0639
2015-02-28,44.981361209218115,25.37258794010655,53.66937555267495,59,2015,0.0214,0.07985,0.02865
2015-03-01,47.10908764458203,29.899025248942095,53.66937555267495,60,2015,0.0332,0.1473,0.042749999999999996
2015-03-02,44.70353353817063,26.990310622930824,53.66937555267495,61,2015,0.0157,0.1191,0.0255
2015-03-03,45.94768869382148,21.886262627194313,53.66937555267495,62,2015,0.0334,0.1371,0.042499999999999996
2015-03-04,41.609056546595866,23.393612554889884,53.66937555267495,63,2015,0.02255,0.11185,0.02915
2015-03-05,38.51457955502109,23.34195395664617,53.66937555267495,64,2015,0.0357,0.1728,0.0408
2015-03-07,44.70353353817063,26.93392384833934,53.66937555267495,66,2015,0.01995,0.10385,0.02825
2015-03-08,45.4645249515198,25.37258794010655,53.66937555267495,67,2015,0.0224,0.12304999999999999,0.0304
2015-03-09,44.22036979586895,26.87753707374786,53.66937555267495,68,2015,0.018349999999999998,0.0832,0.02515
2015-03-12,46.225516364868966,23.86763880646524,53.66937555267495,71,2015,0.0252,0.1072,0.0331
2015-03-16,38.51457955502109,19.909688036031913,49.42438769358143,75,2015,0.0251,0.0612,0.0295
2015-03-18,44.22036979586895,26.93392384833934,53.66937555267495,77,2015,0.01715,0.0867,0.02525
2015-03-26,46.225516364868966,23.346025510574208,53.66937555267495,85,2015,0.025849999999999998,0.14384999999999998,0.036500000000000005
2015-03-27,43.265452450757465,25.07120227797083,53.66937555267495,86,2015,0.01925,0.06875,0.024550000000000002
2015-03-29,40.86553096226768,24.22086407400508,53.66937555267495,88,2015,0.02475,0.060149999999999995,0.03175
2015-04-09,46.225516364868966,21.451417525079332,53.66937555267495,99,2015,0.027,0.1255,0.0398
2015-04-12,40.99571188328093,24.164477299413598,53.66937555267495,102,2015,0.02855,0.08635000000000001,0.0351
2015-04-15,43.439827783176675,24.334558564238826,53.66937555267495,105,2015,0.03995,0.13315,0.051449999999999996
2015-04-16,44.22036979586895,25.78048957824638,53.66937555267495,106,2015,0.0179,0.09375,0.02815
2015-04-17,45.4645249515198,25.37258794010655,53.66937555267495,107,2015,0.020900000000000002,0.09515,0.027549999999999998
2015-04-18,46.225516364868966,23.408351396907676,53.66937555267495,108,2015,0.0316,0.1522,0.042499999999999996
2015-04-19,46.225516364868966,21.37433105062696,53.66937555267495,109,2015,0.0291,0.1389,0.0374
2015-04-20,45.94768869382148,30.917098853122866,53.66937555267495,110,2015,0.040650000000000006,0.1599,0.05105
2015-04-22,44.851180288204866,24.164477299413598,53.66937555267495,112,2015,0.025849999999999998,0.0857,0.03495
2015-04-27,46.225516364868966,22.609777207046843,53.66937555267495,117,2015,0.02775,0.14815,0.0395
2015-04-30,46.225516364868966,23.55504542283026,53.66937555267495,120,2015,0.0311,0.12,0.0399
2015-05-02,45.4645249515198,24.22086407400508,53.66937555267495,122,2015,0.02525,0.12000000000000001,0.0374
2015-05-03,46.225516364868966,23.35860043818223,53.66937555267495,123,2015,0.032350000000000004,0.12919999999999998,0.044399999999999995
2015-05-04,48.596813102120024,38.51457955502109,53.66937555267495,124,2015,0.05135,0.1847,0.0645
2015-05-05,44.70353353817063,26.87753707374786,53.66937555267495,125,2015,0.021,0.1774,0.0318
2015-05-07,42.976372396546516,21.451417525079332,53.66937555267495,127,2015,0.03145,0.09795000000000001,0.0417
2015-05-08,45.4645249515198,28.846738719942756,53.66937555267495,128,2015,0.0293,0.1325,0.036500000000000005
2015-05-09,42.370047959945026,20.642009543329436,53.66937555267495,129,2015,0.0346,0.09459999999999999,0.04455
2015-05-18,46.225516364868966,38.51457955502109,53.66937555267495,138,2015,0.0392,0.2041,0.0532
2015-05-25,46.225516364868966,29.84946287188152,53.66937555267495,145,2015,0.0301,0.1723,0.0466
2015-05-26,46.225516364868966,28.09665086385135,53.66937555267495,146,2015,0.030100000000000002,0.10644999999999999,0.0407
2015-05-27,45.94768869382148,25.343210495561863,53.66937555267495,147,2015,0.0201,0.11725,0.0341
2015-05-28,42.370047959945026,22.436287773759958,53.66937555267495,148,2015,0.05135,0.15925,0.0543
2015-05-29,46.225516364868966,38.39274183214868,53.66937555267495,149,2015,0.0341,0.116,0.0492
2015-05-30,43.2536192396581,29.9768212400503,53.66937555267495,150,2015,0.0412,0.1787,0.04815
2015-06-04,42.37004795994503,29.215282237306575,53.66937555267495,155,2015,0.0421,0.11745,0.053500000000000006
2015-06-05,46.225516364868966,36.81708743926745,53.66937555267495,156,2015,0.0338,0.18914999999999998,0.05075
2015-06-06,44.23177993536085,23.441455874097056,53.66937555267495,157,2015,0.0769,0.1795,0.0848
2015-06-07,46.225516364868966,33.696053433345625,53.66937555267495,158,2015,0.0319,0.17085,0.048
2015-06-08,46.225516364868966,22.571233969820657,53.66937555267495,159,2015,0.026500000000000003,0.11185,0.0441
2015-06-10,46.225516364868966,31.141358222017722,53.66937555267495,161,2015,0.03175,0.15005,0.04475
2015-06-11,46.225516364868966,30.928266755833633,53.66937555267495,162,2015,0.033049999999999996,0.15445,0.044399999999999995
2015-06-12,45.4645249515198,32.635139452948266,53.66937555267495,163,2015,0.029,0.1406,0.0401
2015-06-13,42.09222028889755,23.441455874097056,53.66937555267495,164,2015,0.06485,0.19685,0.070325
2015-06-14,46.225516364868966,34.18202121345131,53.66937555267495,165,2015,0.033299999999999996,0.19455,0.04835
2015-06-15,38.51457955502109,23.441455874097056,53.66937555267495,166,2015,0.0495,0.1655,0.0459
2015-06-16,46.225516364868966,23.34195395664617,53.66937555267495,167,2015,0.0295,0.1309,0.0392
2015-06-17,46.225516364868966,31.141358222017722,53.66937555267495,168,2015,0.03315,0.1303,0.0463
2015-06-18,46.225516364868966,30.928266755833633,53.66937555267495,169,2015,0.0317,0.11955,0.0446
2015-06-19,46.22551636486894,36.02991360886984,53.66937555267495,170,2015,0.0514,0.1724,0.0634
2015-06-20,38.51457955502109,8.414042012756124,53.66937555267495,171,2015,0.0694,0.2358,0.0612
2015-06-22,42.09222028889755,23.498244496892955,53.66937555267495,173,2015,0.06685,0.17804999999999999,0.0704
2015-06-23,47.99265892429511,38.39274183214868,53.66937555267495,174,2015,0.0373,0.1024,0.0494
2015-06-24,47.99265892429511,38.51457955502109,53.66937555267495,175,2015,0.0363,0.0922,0.0516
2015-06-25,45.4645249515198,31.510112115900334,53.66937555267495,176,2015,0.0241,0.1589,0.03685
2015-06-26,45.4645249515198,31.000638021028095,53.66937555267495,177,2015,0.024,0.09025,0.04105
2015-06-29,40.61392869296978,23.441455874097056,53.66937555267495,180,2015,0.08455,0.1617,0.0863
2015-06-30,46.225516364868966,30.321618332752983,53.66937555267495,181,2015,0.03325,0.16325,0.0463
2015-07-01,38.51457955502111,23.441455874097056,53.66937555267495,182,2015,0.0461,0.1026,0.052
2015-07-02,45.4645249515198,28.835655433686156,53.66937555267495,183,2015,0.0259,0.11285,0.035949999999999996
2015-07-03,42.370047959945026,24.87957545395672,53.66937555267495,184,2015,0.03075,0.11069999999999999,0.0411
2015-07-05,43.30091394765293,30.978017714559073,53.66937555267495,186,2015,0.052599999999999994,0.14085,0.06415
2015-07-06,46.225516364868966,27.330706300044845,53.66937555267495,187,2015,0.029400000000000003,0.20515,0.0394
2015-07-08,44.950820479067424,23.441455874097056,53.66937555267495,189,2015,0.07905000000000001,0.20665,0.0862
2015-07-12,46.225516364868966,24.57066853356194,53.66937555267495,193,2015,0.0275,0.108,0.0426
2015-07-14,45.94768869382148,28.419886747406174,53.66937555267495,195,2015,0.022850000000000002,0.0953,0.03515
2015-07-15,38.51457955502109,23.471344622937004,53.66937555267495,196,2015,0.0822,0.1872,0.07875
2015-07-16,46.225516364868966,37.27224658194547,53.66937555267495,197,2015,0.038900000000000004,0.17745,0.0494
2015-07-17,46.225516364868966,22.6209849285461,53.66937555267495,198,2015,0.033100000000000004,0.16615,0.04255
2015-07-18,46.5758526368335,31.531456141580755,53.66937555267495,199,2015,0.0309,0.123,0.0394
2015-07-19,45.94768869382148,23.447598535427105,53.66937555267495,200,2015,0.0242,0.1172,0.0382
2015-07-20,46.086602529345214,27.259816661447175,53.66937555267495,201,2015,0.026799999999999997,0.15415,0.03715
2015-07-21,46.32044530013248,30.928266755833633,53.66937555267495,202,2015,0.036449999999999996,0.15645,0.04585
2015-07-22,42.370047959945026,31.006412025957026,53.66937555267495,203,2015,0.04365,0.1325,0.0516
2015-07-23,46.225516364868966,34.66525996057938,53.66937555267495,204,2015,0.03835,0.18305,0.0491
2015-07-24,38.5145795550211,23.471344622937004,53.66937555267495,205,2015,0.061200000000000004,0.1461,0.06405
2015-07-28,45.4645249515198,25.78048957824638,53.66937555267495,209,2015,0.02325,0.1291,0.0364
2015-07-29,46.225516364868966,22.358142503636564,53.66937555267495,210,2015,0.025500000000000002,0.1176,0.036250000000000004
2015-07-30,41.609056546595866,25.21588324851394,53.66937555267495,211,2015,0.0292,0.14995,0.037450000000000004
2015-07-31,44.87865499501714,25.187890785320405,53.66937555267495,212,2015,0.033025,0.1356,0.04105
2015-08-01,46.225516364868966,38.51457955502109,53.66937555267495,213,2015,0.0401,0.2109,0.0504
2015-08-04,46.714766472357255,29.944455302824025,53.66937555267495,216,2015,0.03505,0.17049999999999998,0.04445
2015-08-05,44.615303486799974,23.604796381555705,53.66937555267495,217,2015,0.0334,0.13874999999999998,0.0408
2015-08-06,45.94768869382148,25.44019005502351,53.66937555267495,218,2015,0.02215,0.12545,0.0368
2015-08-07,41.065137459735794,25.214755882397988,53.66937555267495,219,2015,0.0408,0.12735000000000002,0.04725
2015-08-08,46.225516364868966,29.922079678614004,53.66937555267495,220,2015,0.0346,0.1941,0.04615
2015-08-11,39.727228428224066,23.441455874097056,53.66937555267495,223,2015,0.0398,0.1579,0.0462
2015-08-12,46.32044530013248,30.928266755833633,53.66937555267495,224,2015,0.03545,0.14435,0.04525
2015-08-13,46.27298083250072,30.928266755833633,53.66937555267495,225,2015,0.0329,0.151,0.0441
2015-08-15,43.74861619305916,25.21588324851394,53.66937555267495,227,2015,0.032549999999999996,0.1174,0.042749999999999996
2015-08-16,45.186697280472316,29.387782694114133,53.66937555267495,228,2015,0.03025,0.1216,0.0402
2015-08-17,47.45862920112625,35.46497578398208,53.66937555267495,229,2015,0.051500000000000004,0.24530000000000002,0.06125
2015-08-18,46.225516364868966,21.451417525079332,53.66937555267495,230,2015,0.03005,0.14865,0.04055
2015-08-19,41.609056546595866,28.309912367963516,53.66937555267495,231,2015,0.0318,0.15415,0.039099999999999996
2015-08-20,45.4645249515198,24.670170451012826,53.66937555267495,232,2015,0.028,0.16805,0.035
2015-08-21,42.370047959945026,22.28992924352237,53.66937555267495,233,2015,0.03,0.1549,0.0364
2015-08-22,46.036828656830394,30.86483177206961,53.66937555267495,234,2015,0.031,0.1563,0.03815
2015-08-23,38.5145795550211,6.66290791040154,53.66937555267495,235,2015,0.1062,0.181,0.0863
2015-08-24,49.20096727994494,38.51457955502109,53.66937555267495,236,2015,0.0479,0.2143,0.0584
2015-08-25,42.370047959945026,23.665762680606626,53.66937555267495,237,2015,0.0361,0.176,0.044649999999999995
2015-08-26,42.370047959945026,24.442980223139962,53.66937555267495,238,2015,0.04845,0.20705,0.05495
2015-08-27,46.225516364868966,29.84946287188152,53.66937555267495,239,2015,0.0321,0.1622,0.0457
2015-08-31,42.370047959945026,22.670743506097764,53.66937555267495,243,2015,0.0288,0.1382,0.040400000000000005
2015-09-01,46.225516364868966,19.909688036031913,53.66937555267495,244,2015,0.02765,0.1283,0.0378
2015-09-03,45.997333063946314,29.128118820237496,53.66937555267495,246,2015,0.026850000000000002,0.1998,0.03415
2015-09-07,44.851180288204866,25.109745515197012,53.66937555267495,250,2015,0.024550000000000002,0.11895,0.031100000000000003
2015-09-08,41.609056546595866,23.97556859323859,53.66937555267495,251,2015,0.0284,0.1436,0.0304
2015-09-09,42.976372396546516,22.446436699588194,53.66937555267495,252,2015,0.0351,0.18635000000000002,0.04295
