datetime,chlorophyll_a_recommended,chl_green_red,chl_rf,julian_day,year
2013-08-21,98.6107520894122,98.6107520894122,102.4277821970399,233,2013
2013-08-24,108.84591833690894,108.84591833690894,100.2045680096099,236,2013
2013-08-27,60.221672139737564,60.221672139737564,81.37843388510139,239,2013
2013-08-30,142.98536747485622,142.98536747485622,91.49923872626222,242,2013
2013-08-31,98.44591208743003,98.44591208743003,91.98537749564956,243,2013
2013-09-01,81.83324299550861,81.83324299550861,85.18699885750766,244,2013
2013-09-07,81.58554345001113,81.58554345001113,74.92616806761137,250,2013
2013-09-08,104.03481998896115,104.03481998896115,64.38826547347459,251,2013
2013-09-09,99.0359500162526,99.0359500162526,51.26449351323485,252,2013
2013-09-10,106.91726353122765,106.91726353122765,48.626552324749,253,2013
2013-09-11,93.22617533876831,93.22617533876831,51.33036330317466,254,2013
2013-09-12,46.556454289384945,46.556454289384945,39.74522825562968,255,2013
2013-09-13,66.08724154057047,66.08724154057047,46.31463580972142,256,2013
2013-09-15,52.39705720276436,52.39705720276436,42.49397753559795,258,2013
2013-09-19,56.859715510621974,56.859715510621974,44.55648568140707,262,2013
2013-10-04,55.6067415479757,55.6067415479757,42.96670909045021,277,2013
2013-10-05,64.98924183319305,64.98924183319305,42.8998156622376,278,2013
2013-10-06,61.28604580897921,61.28604580897921,42.85092431078124,279,2013
2013-10-13,48.98359700127081,48.98359700127081,53.35864827074308,286,2013
2013-10-14,37.807111315938215,37.807111315938215,37.477480887991376,287,2013
2013-10-15,37.242678830798326,37.242678830798326,46.71718950742661,288,2013
2013-10-16,41.22366125986138,41.22366125986138,40.32418011667239,289,2013
2013-10-17,43.796516620664015,43.796516620664015,37.877613964075245,290,2013
2013-10-18,41.75046843980734,41.75046843980734,39.83433687490336,291,2013
2013-10-19,42.0053228784794,42.0053228784794,39.901213400528405,292,2013
2013-10-20,44.099181473504615,44.099181473504615,38.23963209779825,293,2013
2013-10-21,33.30633321720677,33.30633321720677,45.93812296253486,294,2013
2013-10-22,36.96730880646535,36.96730880646535,39.18492116115452,295,2013
2013-10-23,28.74686063491252,28.74686063491252,47.69717922481563,296,2013
2013-10-24,41.74074596157243,41.74074596157243,46.84434870472042,297,2013
2013-10-25,40.35111464345587,40.35111464345587,56.463914252323576,298,2013
2013-10-26,37.287116102112066,37.287116102112066,58.93815787751626,299,2013
2013-10-28,10.88461259295482,10.88461259295482,50.411086844639925,301,2013
2013-10-29,16.12119713088339,16.12119713088339,52.86817224518748,302,2013
2013-10-30,26.402237853507636,26.402237853507636,58.26807263977419,303,2013
2013-11-01,26.95002945552238,26.95002945552238,52.253190996711155,305,2013
2013-11-10,8.448123040979398,8.448123040979398,49.74279749443995,314,2013
2013-11-11,7.118133825040461,7.118133825040461,49.12695451646157,315,2013
2013-11-13,27.79710135144419,27.79710135144419,60.862188089747484,317,2013
2013-11-21,11.846456217816225,11.846456217816225,48.16974577870813,325,2013
2013-11-22,15.821125526733518,15.821125526733518,51.56746221898722,326,2013
2013-11-23,9.168232202612957,9.168232202612957,48.950141869498715,327,2013
2013-11-24,12.416500569354978,12.416500569354978,46.21303598435237,328,2013
2013-11-25,7.704804600771879,7.704804600771879,49.694409933771446,329,2013
2013-11-28,11.614038860942696,11.614038860942696,48.05155713796345,332,2013
2013-11-29,17.15311028757826,17.15311028757826,60.071098854202944,333,2013
2013-12-04,3.485076464266198,3.485076464266198,49.02089118355174,338,2013
2013-12-07,12.750484961471933,12.750484961471933,47.79601340496728,341,2013
2013-12-09,10.334022290249232,10.334022290249232,50.922707269262965,343,2013
2013-12-11,9.180184323989907,9.180184323989907,50.922707269262965,345,2013
2013-12-16,12.739454520743584,12.739454520743584,53.074353180159164,350,2013
2013-12-17,14.406315102595045,14.406315102595045,53.30964586767293,351,2013
2013-12-24,13.95106348086562,13.95106348086562,46.794752375200375,358,2013
2013-12-26,14.2634855020979,14.2634855020979,52.455936449348535,360,2013
2013-12-27,12.084008328024245,12.084008328024245,47.5242749024289,361,2013
2013-12-28,15.204519507736926,15.204519507736926,52.729127981598594,362,2013
2014-01-02,16.17157823405881,16.17157823405881,53.52098155084685,2,2014
2014-01-04,10.575823066090308,10.575823066090308,48.03971919054565,4,2014
2014-01-05,22.145948760746478,22.145948760746478,59.360402186613,5,2014
2014-01-15,18.301187448215135,18.301187448215135,51.351807335367816,15,2014
2014-01-16,17.177107215141962,17.177107215141962,58.129314416091624,16,2014
2014-01-17,30.266833456188927,30.266833456188927,57.14822982373071,17,2014
2014-01-18,16.678674493245968,16.678674493245968,59.2736303236144,18,2014
2014-01-19,10.087648311730224,10.087648311730224,48.52844734104642,19,2014
2014-01-20,16.261055437242124,16.261055437242124,50.742906153576584,20,2014
2014-01-21,15.816852103351566,15.816852103351566,58.91923373711287,21,2014
2014-01-22,17.4925287464697,17.4925287464697,53.96907870987527,22,2014
2014-01-23,12.405232720474121,12.405232720474121,45.170925862407344,23,2014
2014-01-24,13.366037348909154,13.366037348909154,46.056148640401496,24,2014
2014-01-25,13.862283778216717,13.862283778216717,45.80008775771555,25,2014
2014-01-26,9.672672742931232,9.672672742931232,46.983736701272775,26,2014
2014-02-01,12.715649220331695,12.715649220331695,51.86473409210484,32,2014
2014-02-22,47.047742289427504,47.047742289427504,74.38919753602025,53,2014
2014-02-28,29.395376222911246,29.395376222911246,62.41932292340473,59,2014
2014-03-07,31.15640154678479,31.15640154678479,52.47613674975853,66,2014
2014-03-11,50.45830581287876,50.45830581287876,67.69635978173544,70,2014
2014-03-12,65.00464553196332,65.00464553196332,68.8583820385676,71,2014
2014-03-13,40.02303911488025,40.02303911488025,75.0429587402646,72,2014
2014-03-18,61.5071443879571,61.5071443879571,70.95686245972189,77,2014
2014-03-21,43.94266511208567,43.94266511208567,68.85027430065975,80,2014
2014-03-22,44.71993114197772,44.71993114197772,67.00049096332445,81,2014
2014-03-23,36.13323785816888,36.13323785816888,74.33425836379719,82,2014
2014-03-24,19.549083289687708,19.549083289687708,57.80621912447215,83,2014
2014-04-07,68.59242739550413,68.59242739550413,71.64395987906155,97,2014
2014-04-08,37.29319605631488,37.29319605631488,75.29681098143374,98,2014
2014-04-09,77.42242345008147,77.42242345008147,73.7079599034573,99,2014
2014-04-10,41.065638355306525,41.065638355306525,70.50511483033024,100,2014
2014-04-11,70.02185542473195,70.02185542473195,67.25641871099081,101,2014
2014-04-12,70.44608564096882,70.44608564096882,72.86159182697637,102,2014
2014-04-13,109.37019065263469,109.37019065263469,73.28692001220952,103,2014
2014-04-14,53.39981650854617,53.39981650854617,69.67886923747226,104,2014
2014-04-20,36.05175633653107,36.05175633653107,71.30559987605099,110,2014
2014-04-28,34.488219750332576,34.488219750332576,91.47122039876358,118,2014
2014-04-29,64.11707066565239,64.11707066565239,91.53062067778636,119,2014
2014-04-30,37.24264677641796,37.24264677641796,94.87134077288034,120,2014
2014-05-01,26.89305127867148,26.89305127867148,58.780975008373844,121,2014
2014-05-07,50.29436377038387,50.29436377038387,94.89172157065909,127,2014
2014-05-11,47.56888448895646,47.56888448895646,103.93261333637814,131,2014
2014-05-13,37.14601687787592,37.14601687787592,78.67976897371027,133,2014
2014-05-14,39.5357082334067,39.5357082334067,106.25869976869959,134,2014
2014-05-16,33.66369821832501,33.66369821832501,85.22093780410326,136,2014
2014-05-20,57.47359329084478,57.47359329084478,80.75752528961468,140,2014
2014-05-21,68.40918309046694,68.40918309046694,99.97746168744519,141,2014
2014-05-22,51.83555397410979,51.83555397410979,105.22902955594655,142,2014
2014-05-29,68.92855807968293,68.92855807968293,103.57459657568023,149,2014
2014-05-30,58.93656836629583,58.93656836629583,100.01179534288148,150,2014
2014-05-31,57.52147374801457,57.52147374801457,106.98889295038623,151,2014
2014-06-01,42.10708388883289,42.10708388883289,83.56328947869379,152,2014
2014-06-02,59.828016391745166,59.828016391745166,99.49484427069372,153,2014
2014-06-03,44.73157835088836,44.73157835088836,117.54876618905075,154,2014
2014-06-04,62.172410572704955,62.172410572704955,100.6455396644499,155,2014
2014-06-05,50.5073092706171,50.5073092706171,110.26239765597614,156,2014
2014-06-06,46.48973841587484,46.48973841587484,115.74591148443048,157,2014
2014-06-07,51.3290311738807,51.3290311738807,110.97232866599782,158,2014
2014-06-08,42.62720695730454,42.62720695730454,117.62452560686683,159,2014
2014-06-09,58.963356737168326,58.963356737168326,107.89728848737121,160,2014
2014-06-10,14.449895273997232,14.449895273997232,45.99103331168949,161,2014
2014-06-11,54.48151100208965,54.48151100208965,102.3786956573012,162,2014
2014-06-19,70.95680753720927,70.95680753720927,110.06491969981649,170,2014
2014-06-22,42.4841647936621,42.4841647936621,121.31671491864975,173,2014
2014-06-30,123.56670432536006,123.56670432536006,104.56272085591429,181,2014
2014-07-01,92.45149056374132,92.45149056374132,104.56272085591429,182,2014
2014-07-02,165.92999546078863,165.92999546078863,104.80348022579972,183,2014
2014-07-03,33.93339157153871,33.93339157153871,123.32155871020394,184,2014
2014-07-05,33.42174802530253,33.42174802530253,92.82354532940066,186,2014
2014-07-06,104.7731730155318,104.7731730155318,106.1672230723609,187,2014
2014-07-07,95.16557723315452,95.16557723315452,106.81514341173636,188,2014
2014-07-09,84.91783436662759,84.91783436662759,106.63710090198927,190,2014
2014-07-10,91.04332289723308,91.04332289723308,100.18360397560616,191,2014
2014-07-12,36.72479967077764,36.72479967077764,120.71289629341192,193,2014
2014-07-14,43.90667388440019,43.90667388440019,83.36243084063237,195,2014
2014-07-15,75.46274198918346,75.46274198918346,103.37552851244428,196,2014
2014-07-16,80.34291435637559,80.34291435637559,102.88690288421057,197,2014
2014-07-17,107.05314591564209,107.05314591564209,101.74429832063177,198,2014
2014-07-18,76.50954869459267,76.50954869459267,106.42608596164357,199,2014
2014-07-19,30.597862304544442,30.597862304544442,90.75548058826183,200,2014
2014-07-25,90.29329584086665,90.29329584086665,106.39746120370856,206,2014
2014-07-26,77.30457691290324,77.30457691290324,103.28939495123838,207,2014
2014-07-28,57.979224814640304,57.979224814640304,113.31552656719201,209,2014
2014-07-29,57.449153888528656,57.449153888528656,101.2178992577835,210,2014
2014-07-30,33.363296388933996,33.363296388933996,85.19590952304942,211,2014
2014-07-31,75.46561248416873,75.46561248416873,107.00817473442793,212,2014
2014-08-01,71.47432860797441,71.47432860797441,107.2488325276853,213,2014
2014-08-02,62.62057523267508,62.62057523267508,101.81936123058257,214,2014
2014-08-03,67.50000863923968,67.50000863923968,102.39410485021187,215,2014
2014-08-04,41.097639959551685,41.097639959551685,101.21655103050458,216,2014
2014-08-05,129.656730549849,129.656730549849,103.16426156467244,217,2014
2014-08-06,37.801172432933114,37.801172432933114,79.3328225439916,218,2014
2014-08-07,98.61721120075103,98.61721120075103,103.1307357242724,219,2014
2014-08-08,48.46869116922342,48.46869116922342,94.30347292352535,220,2014
2014-08-09,55.904985623895094,55.904985623895094,97.86945542527633,221,2014
2014-08-10,77.82700035711301,77.82700035711301,95.90251778297089,222,2014
2014-08-15,90.29064158157856,90.29064158157856,102.39204652198796,227,2014
2014-08-16,53.845456888287686,53.845456888287686,92.86776245979374,228,2014
2014-08-17,51.970563485802614,51.970563485802614,92.87840599083312,229,2014
2014-08-18,65.73986664643006,65.73986664643006,99.4650036565662,230,2014
2014-08-19,62.12255315918432,62.12255315918432,92.55132333002891,231,2014
2014-08-20,62.024922246725694,62.024922246725694,104.4953598461453,232,2014
2014-08-21,40.15998273316684,40.15998273316684,95.99867246268997,233,2014
2014-08-22,47.236898402123515,47.236898402123515,92.84265136670847,234,2014
2014-08-24,68.15997852153293,68.15997852153293,96.4604438229253,236,2014
2014-08-25,67.89768620211646,67.89768620211646,93.52558618861049,237,2014
2014-08-26,75.9039822417704,75.9039822417704,87.20830078464695,238,2014
2014-08-27,55.42489423232864,55.42489423232864,86.81247251730055,239,2014
2014-08-28,96.641233164564,96.641233164564,94.12427352400684,240,2014
2014-08-29,46.35495914617522,46.35495914617522,82.08100360089009,241,2014
2014-09-01,77.65874292381127,77.65874292381127,90.13481420942703,244,2014
2014-09-02,81.08971486455465,81.08971486455465,89.13608490719378,245,2014
2014-09-03,58.53105413977954,58.53105413977954,85.82434812304953,246,2014
2014-09-04,97.85224987501036,97.85224987501036,84.177758454965,247,2014
2014-09-05,56.4935646706549,56.4935646706549,77.34955246362512,248,2014
2014-09-06,75.32678246526343,75.32678246526343,81.2684673515227,249,2014
2014-09-07,99.7017822806193,99.7017822806193,80.02746821548597,250,2014
2014-09-08,56.85251334605608,56.85251334605608,54.310981142467824,251,2014
2014-09-09,72.01435793896287,72.01435793896287,48.705715219054014,252,2014
2014-09-10,73.9047158127614,73.9047158127614,51.339173175689446,253,2014
2014-09-11,81.95496510791813,81.95496510791813,48.609133020361455,254,2014
2014-09-12,75.92525709755827,75.92525709755827,51.22114207398414,255,2014
2014-09-13,82.71429953617825,82.71429953617825,47.95181356379191,256,2014
2014-09-14,64.2250865879809,64.2250865879809,48.519124049885406,257,2014
2014-09-16,84.33898238863748,84.33898238863748,50.72276598394586,259,2014
2014-09-19,58.1054642130578,58.1054642130578,44.723359728217496,262,2014
2014-09-20,98.34455329075192,98.34455329075192,49.812727577425804,263,2014
2014-09-21,64.48892379933557,64.48892379933557,49.139212351858255,264,2014
2014-09-27,89.70584876460077,89.70584876460077,46.08023064915078,270,2014
2014-09-28,54.43618842958746,54.43618842958746,42.20537365747757,271,2014
2014-09-29,64.6912103007125,64.6912103007125,45.86422073056781,272,2014
2014-10-01,47.78109112697458,47.78109112697458,38.56550790071256,274,2014
2014-10-02,85.55878382299657,85.55878382299657,45.57628014501258,275,2014
2014-10-03,64.158124603706,64.158124603706,43.23190337926309,276,2014
2014-10-04,74.15849850473161,74.15849850473161,42.95383511378826,277,2014
2014-10-05,60.168770586921,60.168770586921,40.83354491108405,278,2014
2014-10-06,60.75979080883174,60.75979080883174,40.33315354127656,279,2014
2014-10-07,54.59321141755979,54.59321141755979,42.4003948097631,280,2014
2014-10-08,40.56898117878189,40.56898117878189,36.72135844539986,281,2014
2014-10-09,54.32360973088089,54.32360973088089,40.334850725352865,282,2014
2014-10-10,58.48631087666225,58.48631087666225,39.7955086484089,283,2014
2014-10-11,37.65424542027513,37.65424542027513,38.79453450337713,284,2014
2014-10-12,36.86367591895717,36.86367591895717,39.19114014122523,285,2014
2014-10-16,74.4529141452545,74.4529141452545,47.12348469718112,289,2014
2014-10-19,36.92773593982997,36.92773593982997,50.59185870381929,292,2014
2014-10-27,26.562738996956785,26.562738996956785,60.091385533792156,300,2014
2014-11-07,12.60664968593419,12.60664968593419,46.04847680373092,311,2014
2014-11-10,41.593006998326715,41.593006998326715,60.57158209735931,314,2014
2014-11-11,12.047951216979431,12.047951216979431,55.15531732825915,315,2014
2014-11-12,13.220515328461069,13.220515328461069,53.25648225071327,316,2014
2014-11-15,27.66687050856718,27.66687050856718,58.40362480160027,319,2014
2014-11-16,31.151616354228082,31.151616354228082,55.59078852316023,320,2014
2014-11-17,6.932466808627821,6.932466808627821,50.55222636776733,321,2014
2014-11-30,17.211750451337828,17.211750451337828,58.28307988887862,334,2014
2014-12-03,13.363303225592881,13.363303225592881,46.84435675240927,337,2014
2014-12-14,37.29548466138593,37.29548466138593,72.48533771388932,348,2014
2014-12-22,13.34359805798373,13.34359805798373,47.25091497073848,356,2014
2014-12-30,7.592971984706809,7.592971984706809,49.30558467573202,364,2014
2014-12-31,11.750216237821498,11.750216237821498,47.930267551839286,365,2014
2015-01-01,16.519269899383723,16.519269899383723,52.50317926876749,1,2015
2015-01-02,13.077889181519769,13.077889181519769,47.42132502656493,2,2015
2015-01-07,26.77177641993977,26.77177641993977,57.705282130272096,7,2015
2015-01-08,9.862652144430376,9.862652144430376,49.243764605216846,8,2015
2015-01-09,10.25383646666673,10.25383646666673,49.646775067379046,9,2015
2015-01-13,9.504939389143896,9.504939389143896,47.59946337824573,13,2015
2015-01-21,17.104484461253524,17.104484461253524,59.888676942369166,21,2015
2015-01-24,11.250438085503495,11.250438085503495,48.09271404378134,24,2015
2015-01-25,20.998026906559417,20.998026906559417,50.46365628681164,25,2015
2015-01-26,23.50016698085441,23.50016698085441,56.0800730149092,26,2015
2015-01-28,14.81908293691886,14.81908293691886,45.48419880638187,28,2015
2015-01-29,8.807164469569347,8.807164469569347,48.38086272687294,29,2015
2015-01-30,19.472292522982936,19.472292522982936,50.6410609926299,30,2015
2015-01-31,15.12392974428621,15.12392974428621,52.38665238714574,31,2015
2015-02-14,8.865946156918309,8.865946156918309,48.395186412292716,45,2015
2015-02-16,38.71718187263171,38.71718187263171,59.38071981381674,47,2015
2015-02-17,46.319820021049075,46.319820021049075,69.98558414074152,48,2015
2015-02-18,30.212368527036435,30.212368527036435,58.1128121643156,49,2015
2015-02-19,40.66000944901139,40.66000944901139,70.59693231526036,50,2015
2015-02-21,7.167085473994959,7.167085473994959,49.58803318399239,52,2015
2015-02-22,26.127890469358285,26.127890469358285,58.267178141936945,53,2015
2015-02-23,35.870667922893716,35.870667922893716,61.24512456299469,54,2015
2015-02-24,8.981682886508644,8.981682886508644,48.669010790250226,55,2015
2015-02-28,29.170872578255533,29.170872578255533,62.42828714648142,59,2015
2015-03-01,27.89969232390765,27.89969232390765,62.70956271413368,60,2015
2015-03-02,52.96231670904613,52.96231670904613,63.83035337994542,61,2015
2015-03-03,24.501577892730367,24.501577892730367,56.73103156515219,62,2015
2015-03-04,28.538598689035208,28.538598689035208,62.356833331591055,63,2015
2015-03-05,16.890693098031914,16.890693098031914,59.24544687736975,64,2015
2015-03-07,35.456526281299396,35.456526281299396,64.53979551140092,66,2015
2015-03-08,30.808452650007453,30.808452650007453,65.17627500081315,67,2015
2015-03-09,32.70554122882262,32.70554122882262,62.8550135837213,68,2015
2015-03-12,26.555020829103817,26.555020829103817,59.094006882060334,71,2015
2015-03-16,18.500030846453278,18.500030846453278,55.31710676657792,75,2015
2015-03-18,40.16137657615276,40.16137657615276,61.15897342505424,77,2015
2015-03-26,33.94516995258202,33.94516995258202,65.32982420803653,85,2015
2015-03-27,24.122374525246798,24.122374525246798,57.50870837147081,86,2015
2015-03-29,34.94684025029443,34.94684025029443,60.8695433958039,88,2015
2015-04-09,38.63799807989195,38.63799807989195,70.75322085928109,99,2015
2015-04-12,24.967278401347336,24.967278401347336,64.60228768058352,102,2015
2015-04-15,33.94744391789693,33.94744391789693,63.316831802846465,105,2015
2015-04-16,49.42268096059429,49.42268096059429,69.9814920829986,106,2015
2015-04-17,26.694709773158245,26.694709773158245,59.581113609042816,107,2015
2015-04-18,28.843552987693954,28.843552987693954,56.004289776932126,108,2015
2015-04-19,24.74143119865288,24.74143119865288,59.2959158139375,109,2015
2015-04-20,24.437691116361876,24.437691116361876,53.633864046355406,110,2015
2015-04-22,29.125507184809138,29.125507184809138,61.446276171761156,112,2015
2015-04-27,35.56976155975167,35.56976155975167,77.12138083386617,117,2015
2015-04-30,26.316894831120948,26.316894831120948,53.52803100205406,120,2015
2015-05-02,40.54156322610551,40.54156322610551,95.54350838913393,122,2015
2015-05-03,30.63247684509878,30.63247684509878,52.56428784898165,123,2015
2015-05-04,22.96599533176176,22.96599533176176,55.070762681698625,124,2015
2015-05-05,42.171446866646065,42.171446866646065,96.01715475137578,125,2015
2015-05-07,27.98985661738571,27.98985661738571,53.417966873011636,127,2015
2015-05-08,22.618540865285972,22.618540865285972,54.86203806548737,128,2015
2015-05-09,25.200944589664225,25.200944589664225,58.16005742943661,129,2015
2015-05-18,29.533178749515336,29.533178749515336,62.39340161850523,138,2015
2015-05-25,45.31787242275832,45.31787242275832,105.69341092502087,145,2015
2015-05-26,29.261476223278763,29.261476223278763,62.29724641642265,146,2015
2015-05-27,61.56928307798242,61.56928307798242,99.08466026987145,147,2015
2015-05-28,14.989053939352727,14.989053939352727,51.640275011100755,148,2015
2015-05-29,36.037015266748845,36.037015266748845,112.09922999712259,149,2015
2015-05-30,17.821115679378686,17.821115679378686,50.6641961490071,150,2015
2015-06-04,27.96094458829777,27.96094458829777,89.47995420022438,155,2015
2015-06-05,41.7935038775028,41.7935038775028,119.86755302418598,156,2015
2015-06-06,15.03758309440695,15.03758309440695,47.26481190456697,157,2015
2015-06-07,43.312227486630576,43.312227486630576,78.06684482895582,158,2015
2015-06-08,60.07441872895237,60.07441872895237,112.69820249412956,159,2015
2015-06-10,33.42679077623575,33.42679077623575,86.823421055616,161,2015
2015-06-11,28.19562645881239,28.19562645881239,57.59331315778316,162,2015
2015-06-12,33.7524970441518,33.7524970441518,89.4735726122423,163,2015
2015-06-13,14.500610992710296,14.500610992710296,52.263910764928276,164,2015
2015-06-14,36.81534105104406,36.81534105104406,120.89328762203002,165,2015
2015-06-15,8.559967611019369,8.559967611019369,47.8863298701783,166,2015
2015-06-16,27.575447705810916,27.575447705810916,62.4164988662105,167,2015
2015-06-17,34.680314491555144,34.680314491555144,92.69021979985311,168,2015
2015-06-18,32.733057784861586,32.733057784861586,95.32225020314701,169,2015
2015-06-19,21.64609340343844,21.64609340343844,58.75774227910308,170,2015
2015-06-20,7.270116836263179,7.270116836263179,49.89589274128949,171,2015
2015-06-22,13.442758442317627,13.442758442317627,55.288594069549454,173,2015
2015-06-23,27.278550059731096,27.278550059731096,62.400829069958924,174,2015
2015-06-24,34.3336514856199,34.3336514856199,129.68555403452226,175,2015
2015-06-25,46.28441553056888,46.28441553056888,122.46738385682553,176,2015
2015-06-26,61.84821343843544,61.84821343843544,106.23300769145618,177,2015
2015-06-29,12.129845037512148,12.129845037512148,50.17467002444184,180,2015
2015-06-30,33.29137968297819,33.29137968297819,93.8306966040855,181,2015
2015-07-01,16.186338380516727,16.186338380516727,61.07284893633259,182,2015
2015-07-02,35.49023747399728,35.49023747399728,92.14580994022353,183,2015
2015-07-03,29.406291456413282,29.406291456413282,90.85584551506057,184,2015
2015-07-05,23.15547167742948,23.15547167742948,62.40046197004875,186,2015
2015-07-06,27.962037982972884,27.962037982972884,56.80386739342853,187,2015
2015-07-08,14.53599098546519,14.53599098546519,49.61530204216052,189,2015
2015-07-12,45.40531500476151,45.40531500476151,120.17915744039296,193,2015
2015-07-14,47.71919011278189,47.71919011278189,112.14582140967944,195,2015
2015-07-15,10.05766757003084,10.05766757003084,50.29093547781093,196,2015
2015-07-16,23.812893427407918,23.812893427407918,60.47511733168318,197,2015
2015-07-17,25.180596156902297,25.180596156902297,61.18730277578425,198,2015
2015-07-18,24.15240165436546,24.15240165436546,59.2892130636485,199,2015
2015-07-19,59.362670707075516,59.362670707075516,109.79865291698687,200,2015
2015-07-20,31.419434195350668,31.419434195350668,87.27938322433872,201,2015
2015-07-21,22.740493984933625,22.740493984933625,59.66621289705377,202,2015
2015-07-22,21.348787126576777,21.348787126576777,52.333062965547214,203,2015
2015-07-23,24.424690984316822,24.424690984316822,59.68013450025991,204,2015
2015-07-24,12.805171271034197,12.805171271034197,48.44068458996272,205,2015
2015-07-28,47.355095257723775,47.355095257723775,113.99568658093435,209,2015
2015-07-29,39.17944584911943,39.17944584911943,79.46949649503826,210,2015
2015-07-30,31.883017483556966,31.883017483556966,85.31241770840467,211,2015
2015-07-31,29.284862263532702,29.284862263532702,86.93786686441122,212,2015
2015-08-01,23.009698140814344,23.009698140814344,58.01102690382556,213,2015
2015-08-04,24.33249764995205,24.33249764995205,59.63799142784374,216,2015
2015-08-05,23.022596315056532,23.022596315056532,60.5858179876861,217,2015
2015-08-06,57.462182177089886,57.462182177089886,93.9793598531207,218,2015
2015-08-07,17.62179731232643,17.62179731232643,52.2605502438381,219,2015
2015-08-08,28.624128219651414,28.624128219651414,57.51236153867315,220,2015
2015-08-11,17.76844656188654,17.76844656188654,57.64796904954539,223,2015
2015-08-12,23.8595764378546,23.8595764378546,59.35260356216748,224,2015
2015-08-13,28.131809707107223,28.131809707107223,79.30346768775367,225,2015
2015-08-15,33.21441009736702,33.21441009736702,76.303675474535,227,2015
2015-08-16,33.04628423917753,33.04628423917753,76.11665624299147,228,2015
2015-08-17,19.18550117443688,19.18550117443688,57.97173677454545,229,2015
2015-08-18,29.000644769722044,29.000644769722044,63.82917087474826,230,2015
2015-08-19,23.802083672818956,23.802083672818956,60.09298349528147,231,2015
2015-08-20,22.915031450708355,22.915031450708355,58.38995399203641,232,2015
2015-08-21,20.306531215254363,20.306531215254363,58.45509301876977,233,2015
2015-08-22,26.28817022289548,26.28817022289548,79.48485448994076,234,2015
2015-08-23,5.573124345336516,5.573124345336516,50.074353894223414,235,2015
2015-08-24,20.8431767881327,20.8431767881327,56.602614466724894,236,2015
2015-08-25,31.247442541924425,31.247442541924425,65.49503863763856,237,2015
2015-08-26,32.991475098547504,32.991475098547504,65.05890949989352,238,2015
2015-08-27,34.50580919908864,34.50580919908864,84.07631781364077,239,2015
2015-08-31,36.604107852737584,36.604107852737584,68.47427531704153,243,2015
2015-09-01,30.245044899354514,30.245044899354514,56.289177092406675,244,2015
2015-09-03,253.34776798807988,253.34776798807988,75.36224599601303,246,2015
2015-09-07,25.53191469723129,25.53191469723129,54.676189189088404,250,2015
2015-09-08,19.654216065598234,19.654216065598234,51.100898203213944,251,2015
2015-09-09,23.576531468605026,23.576531468605026,51.73144056206867,252,2015
2015-09-10,19.16987903474473,19.16987903474473,58.576370114505266,253,2015
2015-09-11,27.10504649070254,27.10504649070254,54.49265366193808,254,2015
2015-09-12,30.500458869749856,30.500458869749856,49.94019419127527,255,2015
2015-09-18,28.903550030784942,28.903550030784942,47.27255125660906,261,2015
2015-09-19,33.02249361211852,33.02249361211852,51.09413501556405,262,2015
2015-09-20,70.39214494144008,70.39214494144008,49.237302799189216,263,2015
2015-09-21,64.83096029890535,64.83096029890535,46.564988418994645,264,2015
2015-09-22,17.209882019038396,17.209882019038396,60.781543717202,265,2015
2015-09-23,39.4739446284663,39.4739446284663,49.645281296160434,266,2015
2015-09-24,24.62332698927323,24.62332698927323,60.328434308801576,267,2015
2015-09-25,19.474398916909326,19.474398916909326,57.986618586017386,268,2015
2015-09-27,24.765450481444212,24.765450481444212,45.427576937040385,270,2015
2015-09-28,24.228801330739685,24.228801330739685,63.386500368608836,271,2015
2015-09-29,22.700372371782173,22.700372371782173,64.38845975730624,272,2015
2015-09-30,24.456022142256757,24.456022142256757,63.99356862809016,273,2015
2015-10-01,21.951057816182043,21.951057816182043,65.60510099604478,274,2015
2015-10-02,21.156977410377635,21.156977410377635,64.51310646369461,275,2015
2015-10-03,26.928673710309152,26.928673710309152,64.49802333875154,276,2015
2015-10-04,23.228778521283076,23.228778521283076,64.3010227678237,277,2015
2015-10-05,38.64810692271671,38.64810692271671,38.16513289258431,278,2015
2015-10-11,40.75754609176174,40.75754609176174,49.02559057052781,284,2015
2015-10-12,77.17382159186491,77.17382159186491,41.92217207029793,285,2015
2015-10-13,29.29930850513728,29.29930850513728,48.6253562503974,286,2015
2015-10-14,29.896760875672413,29.896760875672413,40.667961042426356,287,2015
2015-10-20,18.131829135479283,18.131829135479283,52.51926739667404,293,2015
2015-10-22,18.95772711345447,18.95772711345447,55.7744205912376,295,2015
2015-10-26,56.30003816584365,56.30003816584365,60.47153963912074,299,2015
2015-11-04,62.319891877538474,62.319891877538474,66.35643860801483,308,2015
2015-11-06,13.558995930463542,13.558995930463542,47.67613477742779,310,2015
2015-11-20,12.80506956740712,12.80506956740712,46.32574431176582,324,2015
2015-11-21,12.70249859275333,12.70249859275333,48.94369930501865,325,2015
2015-11-23,17.854701884837866,17.854701884837866,54.40204090601186,327,2015
2015-11-25,11.227804065143385,11.227804065143385,48.981445365032,329,2015
2015-11-26,13.067159677154265,13.067159677154265,54.9503579892847,330,2015
2015-11-27,11.032272090530203,11.032272090530203,47.36676813270713,331,2015
2015-11-28,15.2152179208535,15.2152179208535,47.192796625802174,332,2015
2015-11-29,15.113943728476192,15.113943728476192,51.60772511844134,333,2015
