datetime,modis_datetime,time_diff_hours,sensor,band1_red,band2_nir,band4_green,nir_red_ratio,green_red_ratio,ndci,chlorophyll_a
2018-05-10 23:19:42.380879637,2018-05-11,0.6715608666666666,Terra,0.0491,0.0179,0.0616,0.3646055437100213,1.2545824847250509,-0.465625,26.623721766550403
2021-04-15 23:19:42.380879637,2021-04-16,0.6715608666666666,Aqua,0.064,0.0168,0.0719,0.2600619195046439,1.117378048780488,-0.5872235872235873,17.570241141222372
2013-06-15 23:19:42.380879637,2013-06-16,0.6715608666666666,Terra,0.0811,0.0748,0.0985,0.9025821596244132,1.2241784037558687,-0.0512029611351017,36.07782509757279
2019-04-24 23:19:42.380879637,2019-04-25,0.6715608666666666,Terra,0.0432,0.0223,0.0464,0.5162037037037037,1.0740740740740742,-0.3190839694656489,30.815940366137657
2012-05-08 23:19:42.380879637,2012-05-09,0.6715608666666666,Terra,0.0249,0.0079,0.0241,0.3106382978723404,0.9404255319148936,-0.525974025974026,16.800989541740407
2015-07-26 23:19:42.380879637,2015-07-27,0.6715608666666666,Terra,0.0321,0.0244,0.0593,0.7289719626168224,1.8338557993730409,-0.1567567567567568,31.836271312621644
2016-06-27 23:19:42.380879637,2016-06-28,0.6715608666666666,Aqua,0.024,0.0093,0.0391,0.4036697247706422,1.6157024793388428,-0.4248366013071895,31.38380235067769
2011-07-06 23:19:42.380879637,2011-07-07,0.6715608666666666,Aqua,0.0237,0.0082,0.0332,0.359504132231405,1.4305555555555556,-0.4711246200607902,22.589469777411686
2011-02-25 23:19:42.380879637,2011-02-26,0.6715608666666666,Terra,0.1339,0.0934,0.134,0.6975354742345033,1.0007468259895445,-0.1781786185657721,27.059442944681265
2022-02-04 23:19:42.380879637,2022-02-05,0.6715608666666666,Terra,0.032,0.005,0.0459,0.15625,1.4125,-0.7297297297297297,18.156324109691823
2014-09-29 23:19:42.380879637,2014-09-30,0.6715608666666666,Aqua,0.0373,0.0106,0.0574,0.2796833773087071,1.517150395778364,-0.5628865979381444,7.011759267823133
2014-11-10 23:19:42.380879637,2014-11-11,0.6715608666666666,Terra,0.073,0.0234,0.0656,0.319910514541387,0.8963337547408344,-0.5152542372881356,10.990581827985928
2018-06-28 23:19:42.380879637,2018-06-29,0.6715608666666666,Terra,0.0227,0.0805,0.0507,3.4110169491525424,2.148305084745763,0.5465898174831894,84.09997239611522
2025-06-05 23:19:42.380879637,2025-06-06,0.6715608666666666,Aqua,0.0333,0.0202,0.0434,0.606508875739645,1.3027522935779816,-0.2449355432780847,29.350443988262903
2022-02-23 23:19:42.380879637,2022-02-24,0.6715608666666666,Aqua,0.0486,0.009,0.0541,0.1845841784989857,1.1394849785407726,-0.6883561643835615,20.839409786350735
2021-07-16 23:19:42.380879637,2021-07-17,0.6715608666666666,Terra,0.0253,0.0436,0.056,1.6515151515151516,2.1704545454545454,0.2457142857142857,46.41537423539598
2016-09-13 23:19:42.380879637,2016-09-14,0.6715608666666666,Terra,0.0187,0.0044,0.0306,0.2259887005649717,1.631578947368421,-0.631336405529954,15.83795806743404
2022-09-04 23:19:42.380879637,2022-09-05,0.6715608666666666,Terra,0.026,0.0184,0.0403,0.6346153846153846,1.5561492745793086,-0.2235294117647059,33.44672724924663
2016-08-07 23:19:42.380879637,2016-08-08,0.6715608666666666,Aqua,0.0265,0.0464,0.0568,1.7378277153558053,2.1310861423220975,0.2694938440492476,49.20096727994494
2012-04-13 23:19:42.380879637,2012-04-14,0.6715608666666666,Terra,0.0511,0.0157,0.051,0.3098591549295774,0.9838709677419356,-0.5268817204301074,22.81311771729658
2018-07-13 23:19:42.380879637,2018-07-14,0.6715608666666666,Terra,0.0264,0.0119,0.0403,0.4524714828897339,1.5095057034220531,-0.3769633507853403,23.001413953557996
2023-08-27 23:19:42.380879637,2023-08-28,0.6715608666666666,Terra,0.0016,0.0378,0.0216,23.625,13.5,0.918781725888325,42.79369884794767
2013-03-16 23:19:42.380879637,2013-03-17,0.6715608666666666,Aqua,0.0481,0.0101,0.0486,0.2097457627118644,0.9956989247311828,-0.6532399299474606,19.66596579527455
2019-07-10 23:19:42.380879637,2019-07-11,0.6715608666666666,Terra,0.0221,0.0377,0.0493,1.3665158371040724,2.018099547511312,0.1548757170172084,43.73720605356727
2024-05-09 23:19:42.380879637,2024-05-10,0.6715608666666666,Aqua,0.0427,0.0074,0.0584,0.1733021077283372,1.3676814988290398,-0.7045908183632733,25.547431819206913
2024-08-19 23:19:42.380879637,2024-08-20,0.6715608666666666,Terra,0.0892,0.0893,0.1065,1.001121076233184,1.1939461883408071,0.0005602240896358,23.44145587409706
2021-06-15 23:19:42.380879637,2021-06-16,0.6715608666666666,Terra,0.0304,0.0108,0.0447,0.3552631578947368,1.4703947368421053,-0.4757281553398058,17.024443495846906
2021-09-12 23:19:42.380879637,2021-09-13,0.6715608666666666,Aqua,0.0242,0.0201,0.0395,0.7800829875518672,1.59927797833935,-0.1235431235431235,23.890069487116193
2023-09-12 23:19:42.380879637,2023-09-13,0.6715608666666666,Terra,0.0244,0.0112,0.0349,0.4472573839662447,1.407258064516129,-0.3819241982507289,18.55148077475056
2011-04-04 23:19:42.380879637,2011-04-05,0.6715608666666666,Aqua,0.0402,0.0107,0.0438,0.2641975308641975,1.1083123425692696,-0.58203125,15.861283697180614
2022-08-24 23:19:42.380879637,2022-08-25,0.6715608666666666,Aqua,0.0332,0.0167,0.0532,0.503012048192771,1.602409638554217,-0.3306613226452906,26.864144482777647
2020-08-19 23:19:42.380879637,2020-08-20,0.6715608666666666,Aqua,0.019,0.0109,0.0336,0.592391304347826,1.7692307692307694,-0.2559726962457337,26.87740612866856
2017-10-09 23:19:42.380879637,2017-10-10,0.6715608666666666,Terra,0.0872,0.0709,0.1057,0.8130733944954129,1.2121559633027523,-0.1030993042378241,15.625936641094098
2024-02-10 23:19:42.380879637,2024-02-11,0.6715608666666666,Aqua,0.065,0.0235,0.0786,0.3615384615384615,1.209230769230769,-0.4689265536723164,18.24705917532044
2025-07-18 23:19:42.380879637,2025-07-19,0.6715608666666666,Terra,0.018,0.0141,0.0377,0.7833333333333333,2.085308056872038,-0.1214953271028037,32.55894602182933
2024-07-31 23:19:42.380879637,2024-08-01,0.6715608666666666,Aqua,0.0141,0.0003,0.0336,0.0212765957446808,2.382978723404255,-0.9583333333333334,16.705881095292202
2020-06-07 23:19:42.380879637,2020-06-08,0.6715608666666666,Aqua,0.0236,0.0171,0.0305,0.5740740740740741,1.2923728813559323,-0.2705882352941176,30.37260891587361
2015-04-26 23:19:42.380879637,2015-04-27,0.6715608666666666,Aqua,0.0408,0.0077,0.0483,0.1911764705882352,1.1951807228915663,-0.6790123456790124,20.79541895371155
2011-10-25 23:19:42.380879637,2011-10-26,0.6715608666666666,Terra,0.0295,0.0113,0.0351,0.3828124999999999,1.1881533101045296,-0.4463276836158192,8.753685628347112
2012-08-22 23:19:42.380879637,2012-08-23,0.6715608666666666,Terra,0.0216,0.0256,0.0368,1.1797235023041477,1.726851851851852,0.0824524312896406,26.990310622930828
2016-07-06 23:19:42.380879637,2016-07-07,0.6715608666666666,Terra,0.0225,0.0268,0.0465,1.165217391304348,2.0207253886010363,0.0763052208835341,47.99265892429511
2012-06-12 23:19:42.380879637,2012-06-13,0.6715608666666666,Aqua,0.1281,0.1095,0.1289,0.8528037383177569,1.013270882123341,-0.0794451450189155,29.770218261064937
