datetime,date,chlorophyll_ugL,sensor
1/19/13,1/19/13,59.30262076,MODIS-Aqua
1/19/13,1/19/13,13.88447908,MODIS-Terra
1/20/13,1/20/13,55.60279164,MODIS-Aqua
1/20/13,1/20/13,13.64000514,MODIS-Terra
1/21/13,1/21/13,14.05209039,MODIS-Aqua
1/21/13,1/21/13,13.45558527,MODIS-Terra
1/22/13,1/22/13,11.845816,MODIS-Terra
2/1/13,2/1/13,15.77566815,MODIS-Aqua
2/8/13,2/8/13,13.92158413,MODIS-Terra
2/8/13,2/8/13,9.715166043,MODIS-Aqua
2/10/13,2/10/13,11.33414874,MODIS-Aqua
2/15/13,2/15/13,29.92310607,MODIS-Terra
2/15/13,2/15/13,13.59100143,MODIS-Aqua
2/19/13,2/19/13,11.53505809,MODIS-Aqua
3/3/13,3/3/13,27.16145676,MODIS-Aqua
3/4/13,3/4/13,23.54929501,MODIS-Terra
3/7/13,3/7/13,41.03440861,MODIS-Aqua
3/7/13,3/7/13,10.60218437,MODIS-Terra
3/8/13,3/8/13,14.99178749,MODIS-Terra
3/9/13,3/9/13,15.36077005,MODIS-Aqua
3/9/13,3/9/13,36.0799302,MODIS-Terra
3/13/13,3/13/13,26.54122308,MODIS-Aqua
3/30/13,3/30/13,35.92320305,MODIS-Aqua
3/30/13,3/30/13,31.68925647,MODIS-Terra
3/31/13,3/31/13,29.21246009,MODIS-Aqua
4/22/13,4/22/13,32.76272498,MODIS-Terra
4/22/13,4/22/13,27.96090107,MODIS-Aqua
4/23/13,4/23/13,71.4972165,MODIS-Terra
4/23/13,4/23/13,52.90667841,MODIS-Aqua
4/24/13,4/24/13,59.55282047,MODIS-Aqua
4/24/13,4/24/13,61.10727044,MODIS-Terra
4/25/13,4/25/13,33.0602666,MODIS-Aqua
4/25/13,4/25/13,46.13014949,MODIS-Terra
4/26/13,4/26/13,57.22098935,MODIS-Aqua
4/26/13,4/26/13,66.3162112,MODIS-Terra
4/27/13,4/27/13,34.02098818,MODIS-Aqua
4/27/13,4/27/13,45.5172216,MODIS-Terra
5/1/13,5/1/13,91.6570654,MODIS-Aqua
5/1/13,5/1/13,51.51501314,MODIS-Terra
5/2/13,5/2/13,55.01703349,MODIS-Terra
5/2/13,5/2/13,72.93011149,MODIS-Aqua
5/3/13,5/3/13,66.1355273,MODIS-Terra
5/3/13,5/3/13,79.92866886,MODIS-Aqua
5/4/13,5/4/13,56.47100798,MODIS-Terra
5/4/13,5/4/13,52.20240477,MODIS-Aqua
5/5/13,5/5/13,62.55000916,MODIS-Terra
5/5/13,5/5/13,95.61392645,MODIS-Aqua
5/6/13,5/6/13,27.98141201,MODIS-Aqua
5/6/13,5/6/13,31.854274,MODIS-Terra
5/7/13,5/7/13,64.82487169,MODIS-Terra
5/7/13,5/7/13,58.74878329,MODIS-Aqua
5/8/13,5/8/13,24.22296774,MODIS-Aqua
5/8/13,5/8/13,31.81192149,MODIS-Terra
5/9/13,5/9/13,61.4758067,MODIS-Aqua
5/9/13,5/9/13,89.01298447,MODIS-Terra
5/10/13,5/10/13,51.15628634,MODIS-Terra
5/10/13,5/10/13,34.74916958,MODIS-Aqua
5/13/13,5/13/13,24.76495777,MODIS-Aqua
5/20/13,5/20/13,81.21534329,MODIS-Terra
5/20/13,5/20/13,77.95300738,MODIS-Aqua
5/31/13,5/31/13,80.00830653,MODIS-Terra
5/31/13,5/31/13,33.281834,MODIS-Aqua
6/1/13,6/1/13,66.89796675,MODIS-Aqua
6/2/13,6/2/13,32.93401356,MODIS-Aqua
6/2/13,6/2/13,66.29871758,MODIS-Terra
6/3/13,6/3/13,81.36712217,MODIS-Terra
6/3/13,6/3/13,79.73316736,MODIS-Aqua
6/4/13,6/4/13,73.43875963,MODIS-Terra
6/4/13,6/4/13,83.85482364,MODIS-Aqua
6/5/13,6/5/13,57.08945404,MODIS-Aqua
6/5/13,6/5/13,75.21179473,MODIS-Terra
6/6/13,6/6/13,91.61493334,MODIS-Terra
6/7/13,6/7/13,30.07128725,MODIS-Aqua
6/7/13,6/7/13,31.10495727,MODIS-Terra
6/8/13,6/8/13,94.28529359,MODIS-Aqua
6/8/13,6/8/13,100.6070783,MODIS-Terra
6/9/13,6/9/13,32.74397168,MODIS-Terra
6/9/13,6/9/13,102.2422544,MODIS-Aqua
6/10/13,6/10/13,76.97251954,MODIS-Aqua
6/10/13,6/10/13,94.04504328,MODIS-Terra
6/14/13,6/14/13,52.11656712,MODIS-Terra
6/14/13,6/14/13,37.36207045,MODIS-Aqua
6/16/13,6/16/13,24.76590537,MODIS-Terra
6/17/13,6/17/13,75.60498505,MODIS-Aqua
6/18/13,6/18/13,51.21459377,MODIS-Aqua
6/28/13,6/28/13,138.3273055,MODIS-Terra
6/28/13,6/28/13,125.9481623,MODIS-Aqua
6/30/13,6/30/13,38.2403883,MODIS-Aqua
6/30/13,6/30/13,43.74327288,MODIS-Terra
7/1/13,7/1/13,62.36281717,MODIS-Terra
7/1/13,7/1/13,56.67887301,MODIS-Aqua
7/2/13,7/2/13,53.45369994,MODIS-Aqua
7/2/13,7/2/13,23.79101975,MODIS-Terra
7/3/13,7/3/13,82.19085938,MODIS-Terra
7/3/13,7/3/13,96.88131237,MODIS-Aqua
7/4/13,7/4/13,34.74916958,MODIS-Aqua
7/4/13,7/4/13,64.69119268,MODIS-Terra
7/5/13,7/5/13,106.6204984,MODIS-Aqua
7/5/13,7/5/13,128.8851918,MODIS-Terra
7/6/13,7/6/13,92.63175978,MODIS-Aqua
7/6/13,7/6/13,85.91787459,MODIS-Terra
7/7/13,7/7/13,66.2843165,MODIS-Aqua
7/7/13,7/7/13,59.55568242,MODIS-Terra
7/8/13,7/8/13,127.3310197,MODIS-Aqua
7/8/13,7/8/13,109.1896823,MODIS-Terra
7/9/13,7/9/13,20.11881676,MODIS-Aqua
7/9/13,7/9/13,47.91143348,MODIS-Terra
7/10/13,7/10/13,72.9955796,MODIS-Aqua
7/10/13,7/10/13,81.92650338,MODIS-Terra
7/11/13,7/11/13,44.07171291,MODIS-Terra
7/11/13,7/11/13,18.17596147,MODIS-Aqua
7/12/13,7/12/13,70.71749547,MODIS-Aqua
7/13/13,7/13/13,40.98538643,MODIS-Terra
7/13/13,7/13/13,86.42637007,MODIS-Aqua
7/14/13,7/14/13,102.7382903,MODIS-Aqua
7/14/13,7/14/13,102.3776486,MODIS-Terra
7/15/13,7/15/13,147.3646971,MODIS-Aqua
7/15/13,7/15/13,93.47554999,MODIS-Terra
7/16/13,7/16/13,67.26404519,MODIS-Aqua
7/16/13,7/16/13,38.79726277,MODIS-Terra
7/17/13,7/17/13,85.92181394,MODIS-Aqua
7/17/13,7/17/13,83.5240025,MODIS-Terra
7/18/13,7/18/13,17.45900097,MODIS-Aqua
7/18/13,7/18/13,95.00992642,MODIS-Terra
7/19/13,7/19/13,82.55684322,MODIS-Aqua
7/19/13,7/19/13,82.89427001,MODIS-Terra
7/20/13,7/20/13,78.12309887,MODIS-Terra
7/20/13,7/20/13,49.9321129,MODIS-Aqua
7/21/13,7/21/13,104.598163,MODIS-Aqua
7/21/13,7/21/13,120.097111,MODIS-Terra
7/22/13,7/22/13,103.3250211,MODIS-Aqua
7/22/13,7/22/13,116.1680582,MODIS-Terra
7/23/13,7/23/13,57.91520148,MODIS-Aqua
7/23/13,7/23/13,99.69934695,MODIS-Terra
7/24/13,7/24/13,139.7799,MODIS-Aqua
7/24/13,7/24/13,92.50199479,MODIS-Terra
7/25/13,7/25/13,32.82931601,MODIS-Aqua
7/25/13,7/25/13,121.7374009,MODIS-Terra
7/26/13,7/26/13,63.28830613,MODIS-Aqua
7/26/13,7/26/13,86.39758065,MODIS-Terra
7/27/13,7/27/13,23.70851276,MODIS-Aqua
7/27/13,7/27/13,41.7787901,MODIS-Terra
7/28/13,7/28/13,125.5932148,MODIS-Terra
7/28/13,7/28/13,87.47141033,MODIS-Aqua
7/29/13,7/29/13,111.1435553,MODIS-Terra
7/30/13,7/30/13,66.40593267,MODIS-Aqua
7/30/13,7/30/13,111.4773546,MODIS-Terra
8/2/13,8/2/13,26.15887628,MODIS-Aqua
8/3/13,8/3/13,71.55790791,MODIS-Terra
8/3/13,8/3/13,24.48808418,MODIS-Aqua
8/4/13,8/4/13,94.51729754,MODIS-Terra
8/4/13,8/4/13,51.98010191,MODIS-Aqua
8/5/13,8/5/13,63.02432643,MODIS-Aqua
8/5/13,8/5/13,103.1926635,MODIS-Terra
8/6/13,8/6/13,56.76076577,MODIS-Aqua
8/6/13,8/6/13,63.37054085,MODIS-Terra
8/8/13,8/8/13,69.11044251,MODIS-Terra
8/9/13,8/9/13,157.7122921,MODIS-Aqua
8/10/13,8/10/13,101.8686338,MODIS-Terra
8/12/13,8/12/13,31.89695739,MODIS-Aqua
8/12/13,8/12/13,58.70994938,MODIS-Terra
8/13/13,8/13/13,109.0935401,MODIS-Terra
8/13/13,8/13/13,35.13052824,MODIS-Aqua
8/17/13,8/17/13,60.76194614,MODIS-Aqua
8/18/13,8/18/13,87.0487345,MODIS-Terra
8/18/13,8/18/13,62.69528418,MODIS-Aqua
8/19/13,8/19/13,51.56931352,MODIS-Aqua
8/19/13,8/19/13,55.62531203,MODIS-Terra
8/20/13,8/20/13,72.37210815,MODIS-Aqua
8/20/13,8/20/13,94.15887604,MODIS-Terra
8/21/13,8/21/13,111.5656515,MODIS-Aqua
8/24/13,8/24/13,116.3599976,MODIS-Terra
8/27/13,8/27/13,74.16124557,MODIS-Terra
8/30/13,8/30/13,128.3306651,MODIS-Aqua
8/30/13,8/30/13,114.6675629,MODIS-Terra
8/31/13,8/31/13,98.24160165,MODIS-Terra
8/31/13,8/31/13,72.23862464,MODIS-Aqua
9/1/13,9/1/13,104.8199773,MODIS-Aqua
9/1/13,9/1/13,76.9464399,MODIS-Terra
9/7/13,9/7/13,110.5570807,MODIS-Terra
9/7/13,9/7/13,68.38937834,MODIS-Aqua
9/8/13,9/8/13,89.72951285,MODIS-Terra
9/8/13,9/8/13,88.6993162,MODIS-Aqua
9/9/13,9/9/13,93.54686556,MODIS-Terra
9/9/13,9/9/13,68.90081201,MODIS-Aqua
9/10/13,9/10/13,77.86667184,MODIS-Terra
9/10/13,9/10/13,111.9437059,MODIS-Aqua
9/11/13,9/11/13,87.83308841,MODIS-Terra
9/11/13,9/11/13,62.88993445,MODIS-Aqua
9/12/13,9/12/13,63.62553339,MODIS-Terra
9/12/13,9/12/13,38.38859801,MODIS-Aqua
9/13/13,9/13/13,85.38451211,MODIS-Aqua
9/13/13,9/13/13,57.31427043,MODIS-Terra
9/15/13,9/15/13,57.91497563,MODIS-Terra
9/19/13,9/19/13,69.24423547,MODIS-Terra
9/19/13,9/19/13,54.39098505,MODIS-Aqua
10/4/13,10/4/13,45.74897872,MODIS-Terra
10/4/13,10/4/13,67.23797998,MODIS-Aqua
10/5/13,10/5/13,76.47694499,MODIS-Terra
10/5/13,10/5/13,58.90960577,MODIS-Aqua
10/6/13,10/6/13,64.90485213,MODIS-Aqua
10/6/13,10/6/13,73.34829516,MODIS-Terra
10/13/13,10/13/13,37.11975714,MODIS-Aqua
10/13/13,10/13/13,31.79913087,MODIS-Terra
10/14/13,10/14/13,45.47021656,MODIS-Terra
10/14/13,10/14/13,33.81905928,MODIS-Aqua
10/15/13,10/15/13,25.5546319,MODIS-Aqua
10/15/13,10/15/13,49.60224717,MODIS-Terra
10/16/13,10/16/13,46.61486604,MODIS-Aqua
10/16/13,10/16/13,54.51126847,MODIS-Terra
10/17/13,10/17/13,40.71123192,MODIS-Aqua
10/17/13,10/17/13,51.65110803,MODIS-Terra
10/18/13,10/18/13,39.56125463,MODIS-Aqua
10/18/13,10/18/13,62.8742909,MODIS-Terra
10/19/13,10/19/13,34.91260071,MODIS-Terra
10/19/13,10/19/13,37.60490851,MODIS-Aqua
10/20/13,10/20/13,38.95229519,MODIS-Terra
10/20/13,10/20/13,45.68732869,MODIS-Aqua
10/21/13,10/21/13,48.32250339,MODIS-Terra
10/21/13,10/21/13,33.48810071,MODIS-Aqua
10/22/13,10/22/13,55.98974443,MODIS-Aqua
10/22/13,10/22/13,45.31186226,MODIS-Terra
10/23/13,10/23/13,26.9209547,MODIS-Aqua
10/23/13,10/23/13,37.90182683,MODIS-Terra
10/24/13,10/24/13,35.3387059,MODIS-Terra
10/24/13,10/24/13,32.46188723,MODIS-Aqua
10/25/13,10/25/13,42.45444612,MODIS-Aqua
10/25/13,10/25/13,49.31993318,MODIS-Terra
10/26/13,10/26/13,31.1497385,MODIS-Aqua
10/26/13,10/26/13,29.58832138,MODIS-Terra
10/28/13,10/28/13,12.15188661,MODIS-Terra
10/29/13,10/29/13,8.403637376,MODIS-Aqua
10/29/13,10/29/13,25.4777976,MODIS-Terra
10/30/13,10/30/13,17.86778308,MODIS-Aqua
10/30/13,10/30/13,33.69525124,MODIS-Terra
11/1/13,11/1/13,16.60608365,MODIS-Terra
11/1/13,11/1/13,19.32015273,MODIS-Aqua
11/10/13,11/10/13,8.322140771,MODIS-Aqua
11/11/13,11/11/13,11.48428156,MODIS-Aqua
11/13/13,11/13/13,15.2524834,MODIS-Aqua
11/21/13,11/21/13,10.50678048,MODIS-Terra
11/21/13,11/21/13,11.80238111,MODIS-Aqua
11/22/13,11/22/13,15.20162512,MODIS-Terra
11/22/13,11/22/13,12.7010113,MODIS-Aqua
11/23/13,11/23/13,9.063660095,MODIS-Terra
11/24/13,11/24/13,7.528835988,MODIS-Aqua
11/24/13,11/24/13,14.97796425,MODIS-Terra
11/25/13,11/25/13,12.58335331,MODIS-Aqua
11/25/13,11/25/13,9.42569516,MODIS-Terra
11/28/13,11/28/13,9.977490205,MODIS-Aqua
11/28/13,11/28/13,14.8485547,MODIS-Terra
11/29/13,11/29/13,19.80592227,MODIS-Terra
12/4/13,12/4/13,7.468176803,MODIS-Terra
12/4/13,12/4/13,8.001909306,MODIS-Aqua
12/7/13,12/7/13,12.77193558,MODIS-Aqua
12/9/13,12/9/13,11.541007,MODIS-Terra
12/11/13,12/11/13,12.18581337,MODIS-Terra
12/11/13,12/11/13,8.868165768,MODIS-Aqua
12/16/13,12/16/13,8.35697004,MODIS-Terra
12/16/13,12/16/13,13.65168612,MODIS-Aqua
12/17/13,12/17/13,12.16421665,MODIS-Aqua
12/17/13,12/17/13,18.73299676,MODIS-Terra
12/24/13,12/24/13,12.86656666,MODIS-Aqua
12/26/13,12/26/13,21.42993761,MODIS-Terra
12/26/13,12/26/13,11.50578816,MODIS-Aqua
12/27/13,12/27/13,12.67676693,MODIS-Aqua
12/27/13,12/27/13,12.85046332,MODIS-Terra
12/28/13,12/28/13,9.562301707,MODIS-Aqua
12/28/13,12/28/13,22.25295624,MODIS-Terra
1/2/14,1/2/14,7.449446578,MODIS-Aqua
1/2/14,1/2/14,15.78077874,MODIS-Terra
1/4/14,1/4/14,5.965709292,MODIS-Aqua
1/4/14,1/4/14,17.4053815,MODIS-Terra
1/5/14,1/5/14,11.25347609,MODIS-Terra
1/5/14,1/5/14,16.2165579,MODIS-Aqua
1/15/14,1/15/14,24.45162229,MODIS-Terra
1/15/14,1/15/14,17.86956823,MODIS-Aqua
1/16/14,1/16/14,19.98442032,MODIS-Terra
1/16/14,1/16/14,13.45329458,MODIS-Aqua
1/17/14,1/17/14,32.49175436,MODIS-Terra
1/17/14,1/17/14,14.31721459,MODIS-Aqua
1/18/14,1/18/14,13.59701224,MODIS-Aqua
1/18/14,1/18/14,18.3101141,MODIS-Terra
1/19/14,1/19/14,10.15182899,MODIS-Aqua
1/20/14,1/20/14,12.36931482,MODIS-Aqua
1/20/14,1/20/14,22.92499425,MODIS-Terra
1/21/14,1/21/14,17.61639603,MODIS-Terra
1/22/14,1/22/14,13.49083733,MODIS-Aqua
1/22/14,1/22/14,16.8423095,MODIS-Terra
1/23/14,1/23/14,12.66105691,MODIS-Aqua
1/23/14,1/23/14,12.62024135,MODIS-Terra
1/24/14,1/24/14,27.64002487,MODIS-Aqua
1/24/14,1/24/14,14.97467757,MODIS-Terra
1/25/14,1/25/14,15.63933651,MODIS-Terra
1/25/14,1/25/14,16.02912119,MODIS-Aqua
1/26/14,1/26/14,18.30333263,MODIS-Aqua
1/26/14,1/26/14,10.8041695,MODIS-Terra
2/1/14,2/1/14,7.609702341,MODIS-Aqua
2/1/14,2/1/14,19.93613396,MODIS-Terra
2/22/14,2/22/14,54.73633001,MODIS-Aqua
2/22/14,2/22/14,59.54677832,MODIS-Terra
2/28/14,2/28/14,37.1793743,MODIS-Terra
2/28/14,2/28/14,18.96415324,MODIS-Aqua
3/7/14,3/7/14,30.6588971,MODIS-Aqua
3/11/14,3/11/14,61.09175152,MODIS-Terra
3/11/14,3/11/14,37.30989494,MODIS-Aqua
3/12/14,3/12/14,53.73935621,MODIS-Aqua
3/12/14,3/12/14,62.0049068,MODIS-Terra
3/13/14,3/13/14,38.8655143,MODIS-Terra
3/13/14,3/13/14,38.97125507,MODIS-Aqua
3/18/14,3/18/14,36.61373321,MODIS-Aqua
3/18/14,3/18/14,92.5738516,MODIS-Terra
3/21/14,3/21/14,42.94613646,MODIS-Aqua
3/22/14,3/22/14,36.65327876,MODIS-Aqua
3/22/14,3/22/14,54.2768063,MODIS-Terra
3/23/14,3/23/14,33.99224029,MODIS-Aqua
3/23/14,3/23/14,42.02375274,MODIS-Terra
3/24/14,3/24/14,24.26445281,MODIS-Terra
3/24/14,3/24/14,17.19260218,MODIS-Aqua
4/7/14,4/7/14,46.52237632,MODIS-Aqua
4/7/14,4/7/14,62.21879549,MODIS-Terra
4/8/14,4/8/14,50.06479907,MODIS-Terra
4/9/14,4/9/14,53.13631958,MODIS-Terra
4/10/14,4/10/14,46.41682808,MODIS-Aqua
4/11/14,4/11/14,79.04456101,MODIS-Aqua
4/11/14,4/11/14,28.0116861,MODIS-Terra
4/12/14,4/12/14,85.72904093,MODIS-Terra
4/12/14,4/12/14,67.10275279,MODIS-Aqua
4/13/14,4/13/14,105.4416013,MODIS-Aqua
4/13/14,4/13/14,108.4374943,MODIS-Terra
4/14/14,4/14/14,57.6627251,MODIS-Terra
4/20/14,4/20/14,39.36369629,MODIS-Terra
4/28/14,4/28/14,31.7501428,MODIS-Aqua
4/29/14,4/29/14,70.77816701,MODIS-Terra
4/30/14,4/30/14,32.56205164,MODIS-Aqua
4/30/14,4/30/14,43.53079816,MODIS-Terra
5/1/14,5/1/14,29.85169028,MODIS-Terra
5/7/14,5/7/14,54.67690323,MODIS-Terra
5/7/14,5/7/14,44.44668187,MODIS-Aqua
5/11/14,5/11/14,47.09679213,MODIS-Aqua
5/13/14,5/13/14,34.05685245,MODIS-Aqua
5/13/14,5/13/14,52.54444429,MODIS-Terra
5/14/14,5/14/14,47.59282491,MODIS-Aqua
5/14/14,5/14/14,38.24579122,MODIS-Terra
5/16/14,5/16/14,42.14290935,MODIS-Aqua
5/16/14,5/16/14,31.14716601,MODIS-Terra
5/20/14,5/20/14,27.63727954,MODIS-Aqua
5/20/14,5/20/14,83.50567117,MODIS-Terra
5/21/14,5/21/14,65.76592403,MODIS-Terra
5/21/14,5/21/14,65.4082043,MODIS-Aqua
5/22/14,5/22/14,52.35223568,MODIS-Aqua
5/29/14,5/29/14,81.19906467,MODIS-Terra
5/29/14,5/29/14,61.33605347,MODIS-Aqua
5/30/14,5/30/14,67.5188097,MODIS-Aqua
5/30/14,5/30/14,60.96035832,MODIS-Terra
5/31/14,5/31/14,70.56425465,MODIS-Terra
5/31/14,5/31/14,48.69532993,MODIS-Aqua
6/1/14,6/1/14,35.18457759,MODIS-Terra
6/1/14,6/1/14,42.41451283,MODIS-Aqua
6/2/14,6/2/14,69.97578805,MODIS-Terra
6/2/14,6/2/14,54.92621856,MODIS-Aqua
6/3/14,6/3/14,49.49207957,MODIS-Terra
6/4/14,6/4/14,68.80188347,MODIS-Terra
6/4/14,6/4/14,61.37376753,MODIS-Aqua
6/5/14,6/5/14,57.63642085,MODIS-Terra
6/5/14,6/5/14,43.7125695,MODIS-Aqua
6/6/14,6/6/14,48.72654027,MODIS-Terra
6/6/14,6/6/14,59.17442058,MODIS-Aqua
6/7/14,6/7/14,69.12091114,MODIS-Terra
6/7/14,6/7/14,40.77211974,MODIS-Aqua
6/8/14,6/8/14,41.90791505,MODIS-Terra
6/8/14,6/8/14,46.27239206,MODIS-Aqua
6/9/14,6/9/14,61.31916376,MODIS-Terra
6/9/14,6/9/14,64.98973842,MODIS-Aqua
6/10/14,6/10/14,15.39574817,MODIS-Aqua
6/10/14,6/10/14,16.30920432,MODIS-Terra
6/11/14,6/11/14,60.20398263,MODIS-Terra
6/19/14,6/19/14,28.18524217,MODIS-Terra
6/19/14,6/19/14,78.69280493,MODIS-Aqua
6/22/14,6/22/14,47.24643995,MODIS-Aqua
6/30/14,6/30/14,90.90296879,MODIS-Terra
6/30/14,6/30/14,111.4389668,MODIS-Aqua
7/1/14,7/1/14,100.4996702,MODIS-Terra
7/1/14,7/1/14,112.8926863,MODIS-Aqua
7/2/14,7/2/14,193.9990691,MODIS-Aqua
7/3/14,7/3/14,30.14862775,MODIS-Aqua
7/5/14,7/5/14,32.84210977,MODIS-Aqua
7/5/14,7/5/14,52.07977597,MODIS-Terra
7/6/14,7/6/14,104.5286574,MODIS-Terra
7/6/14,7/6/14,92.34124657,MODIS-Aqua
7/7/14,7/7/14,118.4909081,MODIS-Terra
7/7/14,7/7/14,64.58466145,MODIS-Aqua
7/9/14,7/9/14,98.55984209,MODIS-Aqua
7/9/14,7/9/14,81.48418125,MODIS-Terra
7/10/14,7/10/14,66.40722939,MODIS-Terra
7/10/14,7/10/14,87.34484499,MODIS-Aqua
7/12/14,7/12/14,39.88585117,MODIS-Aqua
7/12/14,7/12/14,44.09100872,MODIS-Terra
7/14/14,7/14/14,43.63747324,MODIS-Terra
7/14/14,7/14/14,24.68912557,MODIS-Aqua
7/15/14,7/15/14,67.32785101,MODIS-Aqua
7/15/14,7/15/14,89.67434099,MODIS-Terra
7/16/14,7/16/14,103.4258811,MODIS-Aqua
7/16/14,7/16/14,70.36012793,MODIS-Terra
7/17/14,7/17/14,113.6144924,MODIS-Aqua
7/17/14,7/17/14,62.65189506,MODIS-Terra
7/18/14,7/18/14,83.43008383,MODIS-Terra
7/19/14,7/19/14,28.97584057,MODIS-Terra
7/19/14,7/19/14,38.30887103,MODIS-Aqua
7/25/14,7/25/14,113.0407999,MODIS-Aqua
7/25/14,7/25/14,94.71769142,MODIS-Terra
7/26/14,7/26/14,77.83990223,MODIS-Aqua
7/26/14,7/26/14,66.40722939,MODIS-Terra
7/28/14,7/28/14,20.69445107,MODIS-Aqua
7/28/14,7/28/14,88.53915937,MODIS-Terra
7/29/14,7/29/14,72.40383235,MODIS-Terra
7/30/14,7/30/14,20.73884916,MODIS-Aqua
7/30/14,7/30/14,46.25156451,MODIS-Terra
7/31/14,7/31/14,72.14249722,MODIS-Aqua
7/31/14,7/31/14,74.98754636,MODIS-Terra
8/1/14,8/1/14,67.1368343,MODIS-Terra
8/2/14,8/2/14,56.17484726,MODIS-Aqua
8/2/14,8/2/14,74.75498717,MODIS-Terra
8/3/14,8/3/14,75.2284152,MODIS-Terra
8/4/14,8/4/14,46.67997336,MODIS-Aqua
8/4/14,8/4/14,38.28130831,MODIS-Terra
8/5/14,8/5/14,82.43398146,MODIS-Aqua
8/5/14,8/5/14,191.8296219,MODIS-Terra
8/6/14,8/6/14,24.75541365,MODIS-Aqua
8/6/14,8/6/14,43.34812488,MODIS-Terra
8/7/14,8/7/14,101.286354,MODIS-Aqua
8/7/14,8/7/14,84.43190625,MODIS-Terra
8/8/14,8/8/14,51.30850274,MODIS-Aqua
8/8/14,8/8/14,57.44262906,MODIS-Terra
8/9/14,8/9/14,72.51760987,MODIS-Terra
8/9/14,8/9/14,54.22495503,MODIS-Aqua
8/10/14,8/10/14,63.78626214,MODIS-Terra
8/10/14,8/10/14,75.07252819,MODIS-Aqua
8/15/14,8/15/14,86.98758273,MODIS-Aqua
8/16/14,8/16/14,56.18713409,MODIS-Aqua
8/16/14,8/16/14,54.29445543,MODIS-Terra
8/17/14,8/17/14,46.41682808,MODIS-Aqua
8/17/14,8/17/14,68.55454367,MODIS-Terra
8/18/14,8/18/14,73.90705121,MODIS-Terra
8/18/14,8/18/14,61.04548301,MODIS-Aqua
8/19/14,8/19/14,51.21193929,MODIS-Terra
8/20/14,8/20/14,55.89081516,MODIS-Terra
8/20/14,8/20/14,76.80804926,MODIS-Aqua
8/21/14,8/21/14,39.31959977,MODIS-Aqua
8/22/14,8/22/14,58.19854211,MODIS-Terra
8/24/14,8/24/14,63.85386346,MODIS-Aqua
8/25/14,8/25/14,72.69652088,MODIS-Aqua
8/26/14,8/26/14,84.73516208,MODIS-Terra
8/26/14,8/26/14,91.01631537,MODIS-Aqua
8/27/14,8/27/14,84.62755157,MODIS-Terra
8/27/14,8/27/14,55.63189479,MODIS-Aqua
8/28/14,8/28/14,83.14876535,MODIS-Terra
8/28/14,8/28/14,98.37677346,MODIS-Aqua
8/29/14,8/29/14,49.94763829,MODIS-Aqua
8/29/14,8/29/14,41.67020901,MODIS-Terra
9/1/14,9/1/14,78.66677174,MODIS-Terra
9/1/14,9/1/14,81.04905927,MODIS-Aqua
9/2/14,9/2/14,80.70133976,MODIS-Terra
9/2/14,9/2/14,96.88131237,MODIS-Aqua
9/3/14,9/3/14,73.90705121,MODIS-Terra
9/3/14,9/3/14,62.68526188,MODIS-Aqua
9/4/14,9/4/14,84.76515611,MODIS-Terra
9/4/14,9/4/14,93.85876573,MODIS-Aqua
9/5/14,9/5/14,61.66659119,MODIS-Aqua
9/5/14,9/5/14,49.43525049,MODIS-Terra
9/6/14,9/6/14,76.33901848,MODIS-Aqua
9/7/14,9/7/14,140.9823848,MODIS-Terra
9/7/14,9/7/14,78.18023284,MODIS-Aqua
9/8/14,9/8/14,62.806981,MODIS-Terra
9/9/14,9/9/14,49.4402501,MODIS-Terra
9/9/14,9/9/14,83.85482364,MODIS-Aqua
9/10/14,9/10/14,90.47987227,MODIS-Terra
9/10/14,9/10/14,64.52784931,MODIS-Aqua
9/11/14,9/11/14,82.45022683,MODIS-Aqua
9/11/14,9/11/14,71.04500812,MODIS-Terra
9/12/14,9/12/14,75.72295401,MODIS-Terra
9/12/14,9/12/14,68.15379606,MODIS-Aqua
9/13/14,9/13/14,65.48476574,MODIS-Terra
9/13/14,9/13/14,73.4779632,MODIS-Aqua
9/14/14,9/14/14,63.39540954,MODIS-Aqua
9/14/14,9/14/14,92.27441077,MODIS-Terra
9/16/14,9/16/14,69.54251051,MODIS-Terra
9/19/14,9/19/14,58.20848308,MODIS-Aqua
9/19/14,9/19/14,95.12965421,MODIS-Terra
9/20/14,9/20/14,72.63530921,MODIS-Aqua
9/20/14,9/20/14,88.90083183,MODIS-Terra
9/21/14,9/21/14,56.42608162,MODIS-Aqua
9/27/14,9/27/14,82.76274274,MODIS-Terra
9/27/14,9/27/14,135.254855,MODIS-Aqua
9/28/14,9/28/14,36.86982075,MODIS-Aqua
9/28/14,9/28/14,65.65284363,MODIS-Terra
9/29/14,9/29/14,71.40789934,MODIS-Terra
10/1/14,10/1/14,65.71465184,MODIS-Terra
10/1/14,10/1/14,39.74963726,MODIS-Aqua
10/2/14,10/2/14,59.74137304,MODIS-Aqua
10/2/14,10/2/14,94.81640554,MODIS-Terra
10/3/14,10/3/14,44.84227473,MODIS-Aqua
10/3/14,10/3/14,73.85416451,MODIS-Terra
10/4/14,10/4/14,55.58978036,MODIS-Aqua
10/4/14,10/4/14,63.95766832,MODIS-Terra
10/5/14,10/5/14,59.18480809,MODIS-Aqua
10/5/14,10/5/14,73.30920571,MODIS-Terra
10/6/14,10/6/14,74.79282122,MODIS-Terra
